Brand|Content_type|Content_id|name|Message|Description|Message_type|Subcontent|Status|Expiration_date|Vault_Document_ID_vod__c|indication
RETEVMO|VAE|a2u4R00000Z1neMQAR|Retevmo Patient Support Leave Behind||EF for ET-9904, ET-9905 and ET-9906 Retevmo Engage VAEs|PATIENT_CUSTOMER_SUPPORT||ACTIVE|12/31/2021|714579|OVERALL
RETEVMO|VAE|a2u4R00000Z1nvSQAR|Retevmo Testing Leave Behind- Digital|||GENERAL||ACTIVE|12/31/2021|790284|OVERALL
RETEVMO|VAE|a2u4R00000Z1nx4QAB|RET HCP Summary VAE||ET Code for PP-SE-US-0208|EFFICACY||ACTIVE|12/31/2021|669302|OVERALL
RETEVMO|VAE|a2u4R00000Z1nx4QAB|RET HCP Summary VAE||ET Code for PP-SE-US-0574|EFFICACY||ACTIVE|12/31/2021|669302|OVERALL
RETEVMO|VAE|a2u4R00000Z1nx9QAB|RET HCP Summary VAE||ET Code for PP-SE-US-0208|EFFICACY||ACTIVE|12/31/2021|669302|OVERALL
RETEVMO|VAE|a2u4R00000Z1nx9QAB|RET HCP Summary VAE||ET Code for PP-SE-US-0574|EFFICACY||ACTIVE|12/31/2021|669302|OVERALL
RETEVMO|VAE|a2u4R00000Z1nxpQAB|RET HCP Summary VAE||ET Code for PP-SE-US-0208|EFFICACY||ACTIVE|12/31/2021|669302|OVERALL
RETEVMO|VAE|a2u4R00000Z1nxpQAB|RET HCP Summary VAE||ET Code for PP-SE-US-0574|EFFICACY||ACTIVE|12/31/2021|669302|OVERALL
RETEVMO|VAE|a2u4R00000Z1nzeQAB|RET HCP Summary VAE||ET Code for PP-SE-US-0208|EFFICACY||ACTIVE|12/31/2021|669302|OVERALL
RETEVMO|VAE|a2u4R00000Z1nzeQAB|RET HCP Summary VAE||ET Code for PP-SE-US-0574|EFFICACY||ACTIVE|12/31/2021|669302|OVERALL
RETEVMO|VAE|a2u4R00000Z1o0IQAR|RET HCP Summary VAE||ET Code for PP-SE-US-0208|EFFICACY||ACTIVE|12/31/2021|669302|OVERALL
RETEVMO|VAE|a2u4R00000Z1o0IQAR|RET HCP Summary VAE||ET Code for PP-SE-US-0574|EFFICACY||ACTIVE|12/31/2021|669302|OVERALL
RETEVMO|VAE|a2u4R00000Z1o2YQAR|RET HCP Summary VAE||ET Code for PP-SE-US-0208|EFFICACY||ACTIVE|12/31/2021|669302|OVERALL
RETEVMO|VAE|a2u4R00000Z1o2YQAR|RET HCP Summary VAE||ET Code for PP-SE-US-0574|EFFICACY||ACTIVE|12/31/2021|669302|OVERALL
RETEVMO|VAE|a2u4R00000Z1o4oQAB|OL_SELP_CR_QTc Prolongation_Humana fragment||SELPERCATINIB AND PROLONGED QT INTERVAL|EFFICACY||ACTIVE|12/31/2021|122846|OVERALL
RETEVMO|VAE|a2u4R00000Z1o4tQAB|OL_SELP_CR_QTc Prolongation_Humana fragment||SELPERCATINIB AND PROLONGED QT INTERVAL|EFFICACY||ACTIVE|12/31/2021|122846|OVERALL
RETEVMO|VAE|a2u4R00000Z1o4uQAB|OL_SELP_CR_QTc Prolongation_Humana fragment||SELPERCATINIB AND PROLONGED QT INTERVAL|EFFICACY||ACTIVE|12/31/2021|122846|OVERALL
RETEVMO|VAE|a2u4R00000Z1oeLQAR|US_cFAQ_SEL111_BLOOD_BRAIN_BARRIER fragment||RETEVMO? (selpercatinib): Blood Brain Barrier|PRODUCT_ATTRIBUTES||ACTIVE|12/31/2021|123810|OVERALL
RETEVMO|VAE|a2u4R00000Z1oeQQAR|US_cFAQ_SEL111_BLOOD_BRAIN_BARRIER fragment||RETEVMO? (selpercatinib): Blood Brain Barrier|PRODUCT_ATTRIBUTES||ACTIVE|12/31/2021|123810|OVERALL
RETEVMO|VAE|a2u4R00000Z1oeRQAR|US_cFAQ_SEL111_BLOOD_BRAIN_BARRIER fragment||RETEVMO? (selpercatinib): Blood Brain Barrier|PRODUCT_ATTRIBUTES||ACTIVE|12/31/2021|123810|OVERALL
RETEVMO|VAE|a2u4R00000Z1oGLQAZ|RET HCP Summary VAE||ET Code for PP-SE-US-0208|EFFICACY||ACTIVE|12/31/2021|669302|OVERALL
RETEVMO|VAE|a2u4R00000Z1oGLQAZ|RET HCP Summary VAE||ET Code for PP-SE-US-0574|EFFICACY||ACTIVE|12/31/2021|669302|OVERALL
RETEVMO|VAE|a2u4R00000Z1oGQQAZ|RET HCP Summary VAE||ET Code for PP-SE-US-0208|EFFICACY||ACTIVE|12/31/2021|669302|OVERALL
RETEVMO|VAE|a2u4R00000Z1oGQQAZ|RET HCP Summary VAE||ET Code for PP-SE-US-0574|EFFICACY||ACTIVE|12/31/2021|669302|OVERALL
RETEVMO|VAE|a2u4R00000Z1oi3QAB|"RET HCP VAE Programming ""Thank You for attending"""||ET Code for PP-SE-US-0443|GENERAL||ACTIVE|12/31/2021|792127|OVERALL
RETEVMO|VAE|a2u4R00000Z1oI7QAJ|"RET HCP VAE Programming ""Thank You for attending"""||ET Code for PP-SE-US-0443|GENERAL||ACTIVE|12/31/2021|792127|OVERALL
RETEVMO|VAE|a2u4R00000Z1oIlQAJ|RET HCP Summary VAE||ET Code for PP-SE-US-0208|EFFICACY||ACTIVE|12/31/2021|669302|OVERALL
RETEVMO|VAE|a2u4R00000Z1oIlQAJ|RET HCP Summary VAE||ET Code for PP-SE-US-0574|EFFICACY||ACTIVE|12/31/2021|669302|OVERALL
RETEVMO|VAE|a2u4R00000Z1oIMQAZ|RET HCP P2P VAE||ET code for PP-SE-US-0444|GENERAL||ACTIVE|12/31/2021|792151|OVERALL
RETEVMO|VAE|a2u4R00000Z1oJeQAJ|RET HCP Summary VAE||ET Code for PP-SE-US-0208|EFFICACY||ACTIVE|12/31/2021|669302|OVERALL
RETEVMO|VAE|a2u4R00000Z1oJeQAJ|RET HCP Summary VAE||ET Code for PP-SE-US-0574|EFFICACY||ACTIVE|12/31/2021|669302|OVERALL
RETEVMO|VAE|a2u4R00000Z1oJtQAJ|RET HCP P2P VAE||ET code for PP-SE-US-0444|GENERAL||ACTIVE|12/31/2021|792151|OVERALL
RETEVMO|VAE|a2u4R00000Z1oLBQAZ|RET HCP Summary VAE||ET Code for PP-SE-US-0208|EFFICACY||ACTIVE|12/31/2021|669302|OVERALL
RETEVMO|VAE|a2u4R00000Z1oLBQAZ|RET HCP Summary VAE||ET Code for PP-SE-US-0574|EFFICACY||ACTIVE|12/31/2021|669302|OVERALL
RETEVMO|VAE|a2u4R00000Z1orkQAB|US-SELPT1_AMP2020_QUON fragment||A Predictive Model of the Diagnostic Value of Next-Generation Sequencing-Based Genomics Testing in Patients with Advanced or Metastatic Non-Small Cell Lung Cancer in the United States|TREATMENT_LANDSCAPE||ACTIVE|12/31/2022|124225|
RETEVMO|VAE|a2u4R00000Z1otaQAB|RET HCP P2P VAE||ET code for PP-SE-US-0444|GENERAL||ACTIVE|12/31/2021|792151|OVERALL
RETEVMO|VAE|a2u4R00000Z1otfQAB|RET HCP Testing VAE||ET for PP-SE-US-0291|DIAGNOSTIC||ACTIVE|12/31/2021|790283|OVERALL
RETEVMO|VAE|a2u4R00000Z1otfQAB|RET HCP Testing VAE||ET for PP-SE-US-0599|DIAGNOSTIC||ACTIVE|12/31/2021|790283|OVERALL
RETEVMO|VAE|a2u4R00000Z1otkQAB|RET HCP Thyroid-only VAE||ET code for PP-SE-US-0437|EFFICACY||ACTIVE|12/31/2021|787389|THYROID
RETEVMO|VAE|a2u4R00000Z1otkQAB|RET HCP Thyroid-only VAE||ET code for PP-SE-US-0587|EFFICACY||ACTIVE|12/31/2021|787389|THYROID
RETEVMO|VAE|a2u4R00000Z1otzQAB|RET HCP Testing VAE||ET for PP-SE-US-0291|DIAGNOSTIC||ACTIVE|12/31/2021|790283|OVERALL
RETEVMO|VAE|a2u4R00000Z1otzQAB|RET HCP Testing VAE||ET for PP-SE-US-0599|DIAGNOSTIC||ACTIVE|12/31/2021|790283|OVERALL
RETEVMO|VAE|a2u4R00000Z1oVxQAJ|Retevmo Visual Aid||EF for ET-9904, ET-9905 and ET-9906 Retevmo Engage VAEs|GENERAL||ACTIVE|12/31/2021|713221|OVERALL
RETEVMO|VAE|a2u4R00000Z1oWWQAZ|Retevmo Logo||EF for ET-9904, ET-9905 and ET-9906 Retevmo Engage VAEs|GENERAL||ACTIVE|12/31/2021|719509|OVERALL
RETEVMO|VAE|a2u4R00000Z1oXPQAZ|Retevmo Patient Support Leave Behind||EF for ET-9904, ET-9905 and ET-9906 Retevmo Engage VAEs|PATIENT_CUSTOMER_SUPPORT||ACTIVE|12/31/2021|714579|OVERALL
RETEVMO|VAE|a2u4R00000Z1oYDQAZ|RET HCP Thyroid-only VAE||ET code for PP-SE-US-0437|EFFICACY||ACTIVE|12/31/2021|787389|THYROID
RETEVMO|VAE|a2u4R00000Z1oYDQAZ|RET HCP Thyroid-only VAE||ET code for PP-SE-US-0587|EFFICACY||ACTIVE|12/31/2021|787389|THYROID
RETEVMO|VAE|a2u4R00000Z1pGQQAZ|RET HCP Testing VAE||ET for PP-SE-US-0291|DIAGNOSTIC||ACTIVE|12/31/2021|790283|OVERALL
RETEVMO|VAE|a2u4R00000Z1pGQQAZ|RET HCP Testing VAE||ET for PP-SE-US-0599|DIAGNOSTIC||ACTIVE|12/31/2021|790283|OVERALL
RETEVMO|VAE|a2u4R00000Z1pjkQAB|Retevmo Testing Leave Behind- Digital|||GENERAL||ACTIVE|12/31/2021|790284|OVERALL
RETEVMO|VAE|a2u4R00000Z1pkTQAR|RET HCP Testing VAE||ET for PP-SE-US-0291|DIAGNOSTIC||ACTIVE|12/31/2021|790283|OVERALL
RETEVMO|VAE|a2u4R00000Z1pkTQAR|RET HCP Testing VAE||ET for PP-SE-US-0599|DIAGNOSTIC||ACTIVE|12/31/2021|790283|OVERALL
RETEVMO|VAE|a2u4R00000Z1qwaQAB|Retevmo Logo||EF for ET-9904, ET-9905 and ET-9906 Retevmo Engage VAEs|GENERAL||ACTIVE|12/31/2021|719509|OVERALL
RETEVMO|VAE|a2u4R00000Z1qweQAB|Retevmo Patient Support Leave Behind||EF for ET-9904, ET-9905 and ET-9906 Retevmo Engage VAEs|PATIENT_CUSTOMER_SUPPORT||ACTIVE|12/31/2021|714579|OVERALL
RETEVMO|VAE|a2u4R00000Z1qwFQAR|Retevmo Visual Aid||EF for ET-9904, ET-9905 and ET-9906 Retevmo Engage VAEs|GENERAL||ACTIVE|12/31/2021|713221|OVERALL
RETEVMO|VAE|a2u4R00000Z1r31QAB|OL_SELP_BIM fragment||Retevmo (selpercatinib) Budget Impact Model|ACCESS_FORMULARY||ACTIVE|12/31/2021|135997|OVERALL
RETEVMO|VAE|a2u4R00000Z1r36QAB|OL_SELP_BIM fragment||Retevmo (selpercatinib) Budget Impact Model|ACCESS_FORMULARY||ACTIVE|12/31/2021|135997|OVERALL
RETEVMO|VAE|a2u4R00000Z1r37QAB|OL_SELP_BIM fragment||Retevmo (selpercatinib) Budget Impact Model|ACCESS_FORMULARY||ACTIVE|12/31/2021|135997|OVERALL
RETEVMO|VAE|a2u4R00000Z1rbuQAB|Retevmo Leave Behind|||GENERAL||ACTIVE|12/31/2021|790775|OVERALL
RETEVMO|VAE|a2u4R00000Z1rbzQAB|Retevmo CNS Leave Behind|||EFFICACY||ACTIVE|12/31/2021|860844|LUNG
RETEVMO|VAE|a2u4R00000Z1rc4QAB|Retevmo Consumer Thyroid Patient Brochure|||PATIENT_CUSTOMER_SUPPORT||ACTIVE|12/31/2021|860851|THYROID
RETEVMO|VAE|a2u4R00000Z1rcEQAR|Retevmo Testing Leave Behind|||DIAGNOSTIC||ACTIVE|12/31/2021|871136|OVERALL
RETEVMO|VAE|a2u4R00000Z1rcOQAR|Retevmo DOSING & Support Leave Behind|||DOSING||ACTIVE|12/31/2021|790772|OVERALL
RETEVMO|VAE|a2u4R00000Z1rcTQAR|Retevmo Consumer NSCLC Patient Brochure|||PATIENT_CUSTOMER_SUPPORT||ACTIVE|12/31/2021|860846|LUNG
RETEVMO|VAE|a2u4R00000Z1rczQAB|RET Resources VAE||ET for PP-SE-US-0423|RESOURCES||ACTIVE|12/31/2021|790777|OVERALL
RETEVMO|VAE|a2u4R00000Z1rczQAB|RET Resources VAE||ET for PP-SE-US-0632|RESOURCES||ACTIVE|12/31/2021|790777|OVERALL
RETEVMO|VAE|a2u4R00000Z1rElQAJ|NSCLC (fragment content A)||NSCLC (fragment content A) Awaiting Digital VAE Checklist Current details are basic and minimal|PATIENT_CUSTOMER_SUPPORT||ACTIVE|12/31/2021|866279|LUNG
RETEVMO|VAE|a2u4R00000Z1rEqQAJ|Thyroid (fragment content B)||Thyroid (fragment content B) Awaiting Digital VAE Checklist Current details are basic and minimal|PATIENT_CUSTOMER_SUPPORT||ACTIVE|12/31/2021|866281|THYROID
RETEVMO|VAE|a2u4R00000Z1rFjQAJ|OL_SELP_BIM_User Guide fragment||Retevmo (selpercatinib) Budget Impact Model User Guide|ACCESS_FORMULARY||ACTIVE|12/31/2021|136250|OVERALL
RETEVMO|VAE|a2u4R00000Z1rFoQAJ|OL_SELP_BIM_User Guide fragment||Retevmo (selpercatinib) Budget Impact Model User Guide|ACCESS_FORMULARY||ACTIVE|12/31/2021|136250|OVERALL
RETEVMO|VAE|a2u4R00000Z1rFpQAJ|OL_SELP_BIM_User Guide fragment||Retevmo (selpercatinib) Budget Impact Model User Guide|ACCESS_FORMULARY||ACTIVE|12/31/2021|136250|OVERALL
RETEVMO|VAE|a2u4R00000Z1rGcQAJ|OL_SELP_CEM_User Guide for NGS Value in NSCLC fragment||Retevmo (selpercatinib) Value of Next Generation Sequencing in NSCLC CEM User Guide|TREATMENT_LANDSCAPE||ACTIVE|12/31/2021|136254|LUNG
RETEVMO|VAE|a2u4R00000Z1rGdQAJ|OL_SELP_CEM_User Guide for NGS Value in NSCLC fragment||Retevmo (selpercatinib) Value of Next Generation Sequencing in NSCLC CEM User Guide|TREATMENT_LANDSCAPE||ACTIVE|12/31/2021|136254|LUNG
RETEVMO|VAE|a2u4R00000Z1rGXQAZ|OL_SELP_CEM_User Guide for NGS Value in NSCLC fragment||Retevmo (selpercatinib) Value of Next Generation Sequencing in NSCLC CEM User Guide|TREATMENT_LANDSCAPE||ACTIVE|12/31/2021|136254|LUNG
RETEVMO|VAE|a2u4R00000Z1riWQAR|RET HCP NSCLC EFFICACY VAE||ET for PP-SE-US-0429|EFFICACY||ACTIVE|12/31/2021|791638|LUNG
RETEVMO|VAE|a2u4R00000Z1rlfQAB|Retevmo Logo||EF for ET-9904, ET-9905 and ET-9906 Retevmo Engage VAEs|GENERAL||ACTIVE|12/31/2021|719509|OVERALL
RETEVMO|VAE|a2u4R00000Z1rmTQAR|Retevmo Patient Support Leave Behind||EF for ET-9904, ET-9905 and ET-9906 Retevmo Engage VAEs|PATIENT_CUSTOMER_SUPPORT||ACTIVE|12/31/2021|714579|OVERALL
RETEVMO|VAE|a2u4R00000Z1rmYQAR|Retevmo Visual Aid||EF for ET-9904, ET-9905 and ET-9906 Retevmo Engage VAEs|GENERAL||ACTIVE|12/31/2021|713221|OVERALL
RETEVMO|VAE|a2u4R00000Z1rtPQAR|US_cFAQ_SEL416_TUMOR_LYSIS_SYNDROME fragment||RETEVMO? (selpercatinib): Tumor Lysis Syndrome|SAFETY||ACTIVE|12/31/2021|136981|OVERALL
RETEVMO|VAE|a2u4R00000Z1rtUQAR|US_cFAQ_SEL416_TUMOR_LYSIS_SYNDROME fragment||RETEVMO? (selpercatinib): Tumor Lysis Syndrome|SAFETY||ACTIVE|12/31/2021|136981|OVERALL
RETEVMO|VAE|a2u4R00000Z1rtVQAR|US_cFAQ_SEL416_TUMOR_LYSIS_SYNDROME fragment||RETEVMO? (selpercatinib): Tumor Lysis Syndrome|SAFETY||ACTIVE|12/31/2021|136981|OVERALL
RETEVMO|VAE|a2u4R00000Z1sCNQAZ|US_cFAQ_SEL411_SURGERY_WOUND_HEALING fragment||RETEVMO? (selpercatinib): Surgery and Wound Healing|SAFETY||ACTIVE|12/31/2021|137418|OVERALL
RETEVMO|VAE|a2u4R00000Z1sCTQAZ|US_cFAQ_SEL411_SURGERY_WOUND_HEALING fragment||RETEVMO? (selpercatinib): Surgery and Wound Healing|SAFETY||ACTIVE|12/31/2021|137418|OVERALL
RETEVMO|VAE|a2u4R00000Z1sCUQAZ|US_cFAQ_SEL411_SURGERY_WOUND_HEALING fragment||RETEVMO? (selpercatinib): Surgery and Wound Healing|SAFETY||ACTIVE|12/31/2021|137418|OVERALL
RETEVMO|VAE|a2u4R00000Z1sE9QAJ|US_SEL113_STORAGE_HANDLING fragment||RETEVMO? (selpercatinib): Storage and Handling|PRODUCT_ATTRIBUTES||ACTIVE|12/31/2021|137443|OVERALL
RETEVMO|VAE|a2u4R00000Z1sEEQAZ|US_SEL113_STORAGE_HANDLING fragment||RETEVMO? (selpercatinib): Storage and Handling|PRODUCT_ATTRIBUTES||ACTIVE|12/31/2021|137443|OVERALL
RETEVMO|VAE|a2u4R00000Z1sEFQAZ|US_SEL113_STORAGE_HANDLING fragment||RETEVMO? (selpercatinib): Storage and Handling|PRODUCT_ATTRIBUTES||ACTIVE|12/31/2021|137443|OVERALL
RETEVMO|VAE|a2u4R00000Z1sEiQAJ|US_cFAQ_SEL413_HYPERSENSITIVITY fragment||RETEVMO? (selpercatinib): Hypersensitivity Reactions|SAFETY||ACTIVE|12/31/2021|137419|OVERALL
RETEVMO|VAE|a2u4R00000Z1sEjQAJ|US_cFAQ_SEL413_HYPERSENSITIVITY fragment||RETEVMO? (selpercatinib): Hypersensitivity Reactions|SAFETY||ACTIVE|12/31/2021|137419|OVERALL
RETEVMO|VAE|a2u4R00000Z1sEKQAZ|US_cFAQ_SEL304-X1_ALTERNATIVE_ADMINISTRATION_FEEDING TUBE fragment||RETEVMO? (selpercatinib): Administration Via an NG-tube or G-tube|EASE_OF_ADMINISTRATION||ACTIVE|12/31/2021|137437|OVERALL
RETEVMO|VAE|a2u4R00000Z1sEQQAZ|US_cFAQ_SEL304-X1_ALTERNATIVE_ADMINISTRATION_FEEDING TUBE fragment||RETEVMO? (selpercatinib): Administration Via an NG-tube or G-tube|EASE_OF_ADMINISTRATION||ACTIVE|12/31/2021|137437|OVERALL
RETEVMO|VAE|a2u4R00000Z1sERQAZ|US_cFAQ_SEL304-X1_ALTERNATIVE_ADMINISTRATION_FEEDING TUBE fragment||RETEVMO? (selpercatinib): Administration Via an NG-tube or G-tube|EASE_OF_ADMINISTRATION||ACTIVE|12/31/2021|137437|OVERALL
RETEVMO|VAE|a2u4R00000Z1sESQAZ|US_cFAQ_SEL413_HYPERSENSITIVITY fragment||RETEVMO? (selpercatinib): Hypersensitivity Reactions|SAFETY||ACTIVE|12/31/2021|137419|OVERALL
RETEVMO|VAE|a2u4R00000Z1sGRQAZ|US_SEL304_ALTERNATIVE_ADMINISTRATION_HCP fragment||RETEVMO? (selpercatinib): Alternative Administration|EASE_OF_ADMINISTRATION||ACTIVE|12/31/2021|137446|OVERALL
RETEVMO|VAE|a2u4R00000Z1sGWQAZ|US_SEL304_ALTERNATIVE_ADMINISTRATION_HCP fragment||RETEVMO? (selpercatinib): Alternative Administration|EASE_OF_ADMINISTRATION||ACTIVE|12/31/2021|137446|OVERALL
RETEVMO|VAE|a2u4R00000Z1sGXQAZ|US_SEL304_ALTERNATIVE_ADMINISTRATION_HCP fragment||RETEVMO? (selpercatinib): Alternative Administration|EASE_OF_ADMINISTRATION||ACTIVE|12/31/2021|137446|OVERALL
RETEVMO|VAE|a2u4R00000Z1sLrQAJ|Retevmo Leave Behind|||GENERAL||ACTIVE|12/31/2021|790775|OVERALL
RETEVMO|VAE|a2u4R00000Z1sLvQAJ|Retevmo CNS Leave Behind|||EFFICACY||ACTIVE|12/31/2021|860844|LUNG
RETEVMO|VAE|a2u4R00000Z1sLXQAZ|Retevmo Consumer Thyroid Patient Brochure|||PATIENT_CUSTOMER_SUPPORT||ACTIVE|12/31/2021|860851|THYROID
RETEVMO|VAE|a2u4R00000Z1sMjQAJ|Retevmo Consumer NSCLC Patient Brochure|||PATIENT_CUSTOMER_SUPPORT||ACTIVE|12/31/2021|860846|LUNG
RETEVMO|VAE|a2u4R00000Z1sMoQAJ|Retevmo DOSING & Support Leave Behind|||DOSING||ACTIVE|12/31/2021|790772|OVERALL
RETEVMO|VAE|a2u4R00000Z1sMtQAJ|RET Resources VAE||ET for PP-SE-US-0423|RESOURCES||ACTIVE|12/31/2021|790777|OVERALL
RETEVMO|VAE|a2u4R00000Z1sMtQAJ|RET Resources VAE||ET for PP-SE-US-0632|RESOURCES||ACTIVE|12/31/2021|790777|OVERALL
RETEVMO|VAE|a2u4R00000Z1sMUQAZ|Retevmo Testing Leave Behind|||DIAGNOSTIC||ACTIVE|12/31/2021|871136|OVERALL
