PARAMETER_TYPE|PARAMETER_VALUE|CONFIG_TYPE|CONFIG_VALUE|ATTRIBUTE_NAME1|ATTRIBUTE_VALUE1|ACTIVE|DESCRIPTION|ATTRIBUTE_NAME2|ATTRIBUTE_VALUE2|ATTRIBUTE_NAME3|ATTRIBUTE_VALUE3
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|EFFICACY#HEAD_TO_HEAD|CONTENT_ID|1419|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|EFFICACY#HEAD_TO_HEAD|CONTENT_ID|1441|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|EFFICACY#LONG_TERM|CONTENT_ID|1420|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|EFFICACY#LONG_TERM|CONTENT_ID|1442|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|EFFICACY#NA|CONTENT_ID|1421|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|EFFICACY#NA|CONTENT_ID|1443|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|EFFICACY#NOW_APPROVED|CONTENT_ID|1451|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|EFFICACY#NOW_APPROVED|CONTENT_ID|195|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|EFFICACY#PSO_PEDS|CONTENT_ID|1422|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|EFFICACY#RAPID_ONSET|CONTENT_ID|1423|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|EFFICACY#RAPID_ONSET|CONTENT_ID|1445|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|EFFICACY#SECONDARY|CONTENT_ID|1424|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|EFFICACY#SECONDARY|CONTENT_ID|1446|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|EFFICACY#SPINAL_PAIN_AND_STIFFNESS|CONTENT_ID|1425|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|EFFICACY#STRUCTURE|CONTENT_ID|1426|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|EFFICACY#STRUCTURE|CONTENT_ID|1447|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|GENERAL|CONTENT_ID|1448|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|GENERAL|CONTENT_ID|183|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|INITIATION|CONTENT_ID|1449|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|INITIATION|CONTENT_ID|199|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|MOA|CONTENT_ID|1450|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|MOA|CONTENT_ID|184|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|PATIENT_AFFORDABILITY|CONTENT_ID|1452|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|PATIENT_AFFORDABILITY|CONTENT_ID|200|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|PATIENT_CUSTOMER_SUPPORT|CONTENT_ID|1453|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|PATIENT_CUSTOMER_SUPPORT|CONTENT_ID|185|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|PATIENT_TYPE_IDENTIFICATION|CONTENT_ID|1454|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|PATIENT_TYPE_IDENTIFICATION|CONTENT_ID|196|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|RESOURCES|CONTENT_ID|1455|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|SAFETY#AS|CONTENT_ID|188|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|SAFETY#HEAD_TO_HEAD|CONTENT_ID|1427|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|SAFETY#LONG_TERM|CONTENT_ID|1428|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|SAFETY#LONG_TERM|CONTENT_ID|1456|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|SAFETY#NA|CONTENT_ID|193|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|SAFETY#NR_AXSPA|CONTENT_ID|1429|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|SAFETY#PSA|CONTENT_ID|1430|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|SAFETY#PSO_ADULTS|CONTENT_ID|1431|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|SAFETY#PSO_ADULTS|CONTENT_ID|1457|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|SAFETY#PSO_PEDS|CONTENT_ID|1432|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|SAFETY#SIDE_EFFECTS|CONTENT_ID|1433|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|SAFETY#SIDE_EFFECTS|CONTENT_ID|1459|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|STUDY_DESIGN|CONTENT_ID|1460|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|UNMET_NEED|CONTENT_ID|1461|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|P2P|CONTENT_TYPE|UNMET_NEED|CONTENT_ID|187|Y|INTERACTION CONTENT ID|PROD_SK|US_304528||
NBA_CONTENT_TAGGING|US_304528|CONTENT_TYPE|ACCESS_FORMULARY_1016260|CONTENT_ID|80|Y|INTERACTION CONTENT ID||||
NBA_CONTENT_TAGGING|US_304528|CONTENT_TYPE|ACCESS_FORMULARY_1016268|CONTENT_ID|112|Y|INTERACTION CONTENT ID||||
NBA_CONTENT_TAGGING|US_304528|CONTENT_TYPE|DOSING_1121857|CONTENT_ID|209|Y|INTERACTION CONTENT ID||||
NBA_CONTENT_TAGGING|US_304528|CONTENT_TYPE|DOSING_1121867|CONTENT_ID|209|Y|INTERACTION CONTENT ID||||
NBA_CONTENT_TAGGING|US_304528|CONTENT_TYPE|EFFICACY#CORE_1091374|CONTENT_ID|1547|Y|INTERACTION CONTENT ID||||
NBA_CONTENT_TAGGING|US_304528|CONTENT_TYPE|EFFICACY#CORE_928841|CONTENT_ID|1538|Y|INTERACTION CONTENT ID||||
NBA_CONTENT_TAGGING|US_304528|CONTENT_TYPE|EFFICACY#ENTHESITIS_DACYLITIS_1021695|CONTENT_ID|1549|Y|INTERACTION CONTENT ID||||
NBA_CONTENT_TAGGING|US_304528|CONTENT_TYPE|EFFICACY#HEAD_TO_HEAD_1021690|CONTENT_ID|87|Y|INTERACTION CONTENT ID||||
NBA_CONTENT_TAGGING|US_304528|CONTENT_TYPE|EFFICACY#HEAD_TO_HEAD_1086189|CONTENT_ID|87|Y|INTERACTION CONTENT ID||||
NBA_CONTENT_TAGGING|US_304528|CONTENT_TYPE|EFFICACY#HEAD_TO_HEAD_1167602|CONTENT_ID|87|Y|INTERACTION CONTENT ID||||
NBA_CONTENT_TAGGING|US_304528|CONTENT_TYPE|EFFICACY#HEAD_TO_HEAD_1324582|CONTENT_ID|1540|Y|INTERACTION CONTENT ID||||
NBA_CONTENT_TAGGING|US_304528|CONTENT_TYPE|EFFICACY#RAPID_ONSET_928841|CONTENT_ID|1539|Y|INTERACTION CONTENT ID||||
NBA_CONTENT_TAGGING|US_304528|CONTENT_TYPE|EFFICACY#SECONDARY_1003344|CONTENT_ID|1548|Y|INTERACTION CONTENT ID||||
NBA_CONTENT_TAGGING|US_304528|CONTENT_TYPE|EFFICACY#STRUCTURE_922334|CONTENT_ID|86|Y|INTERACTION CONTENT ID||||
NBA_CONTENT_TAGGING|US_304528|CONTENT_TYPE|EFFICACY_1003344|CONTENT_ID|1548|Y|INTERACTION CONTENT ID||||
NBA_CONTENT_TAGGING|US_304528|CONTENT_TYPE|EFFICACY_1021690|CONTENT_ID|87|Y|INTERACTION CONTENT ID||||
NBA_CONTENT_TAGGING|US_304528|CONTENT_TYPE|EFFICACY_1021695|CONTENT_ID|1549|Y|INTERACTION CONTENT ID||||
NBA_CONTENT_TAGGING|US_304528|CONTENT_TYPE|EFFICACY_1091374|CONTENT_ID|1547|Y|INTERACTION CONTENT ID||||
NBA_CONTENT_TAGGING|US_304528|CONTENT_TYPE|EFFICACY_1324582|CONTENT_ID|1540|Y|INTERACTION CONTENT ID||||
NBA_CONTENT_TAGGING|US_304528|CONTENT_TYPE|MOA_1059265|CONTENT_ID|1415|Y|INTERACTION CONTENT ID||||
NBA_CONTENT_TAGGING|US_304528|CONTENT_TYPE|PATIENT_CUSTOMER_SUPPORT_1152308|CONTENT_ID|1546|Y|INTERACTION CONTENT ID||||
NBA_CONTENT_TAGGING|US_304528|CONTENT_TYPE|PATIENT_CUSTOMER_SUPPORT_904240|CONTENT_ID|1545|Y|INTERACTION CONTENT ID||||
NBA_CONTENT_TAGGING|US_304528|CONTENT_TYPE|PATIENT_CUSTOMER_SUPPORT_944685|CONTENT_ID|1545|Y|INTERACTION CONTENT ID||||
NBA_CONTENT_TAGGING|US_304528|CONTENT_TYPE|PATIENT_TYPE_IDENTIFICATION_1351653|CONTENT_ID|1556|Y|INTERACTION CONTENT ID||||
NBA_CONTENT_TAGGING|US_304528|CONTENT_TYPE|SAFETY#AS_1077386|CONTENT_ID|1593|Y|INTERACTION CONTENT ID||||
NBA_HCP_LEVEL_CONSTRAINT|BRAND_LEVEL_CONSTRAINT|CONSENT|BRND_EMAIL|CHANNEL|EDH_PROFLOW_EDMU|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|BRAND_LEVEL_CONSTRAINT|CONSENT|BRND_EMAIL|CHANNEL|MEDSCAPE_EMAIL|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|BRAND_LEVEL_CONSTRAINT|CONSENT|BRND_EMAIL|CHANNEL|NUMEDIS_MDMINUTE|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|BRAND_LEVEL_CONSTRAINT|CONSENT|BRND_EMAIL|CHANNEL|VEEVA_EMAIL|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|BRAND_LEVEL_CONSTRAINT|CONSENT|CORP_EMAIL|CHANNEL|NUMEDIS_MDMINUTE|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|COLORADO_LEVEL_CONSTRAINT|CONSENT|COLORADO|CHANNEL|DOXIMITY_ALERT|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|COLORADO_LEVEL_CONSTRAINT|CONSENT|COLORADO|CHANNEL|DOXIMITY_DOCSPOT|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|COLORADO_LEVEL_CONSTRAINT|CONSENT|COLORADO|CHANNEL|EDH_PROFLOW_EDMU|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|COLORADO_LEVEL_CONSTRAINT|CONSENT|COLORADO|CHANNEL|EDH_PROFLOW_RDMU|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|COLORADO_LEVEL_CONSTRAINT|CONSENT|COLORADO|CHANNEL|EDH_PROFLOW_WDMU|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|COLORADO_LEVEL_CONSTRAINT|CONSENT|COLORADO|CHANNEL|EPOCRATES_ALERT|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|COLORADO_LEVEL_CONSTRAINT|CONSENT|COLORADO|CHANNEL|MEDSCAPE_ALERT|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|COLORADO_LEVEL_CONSTRAINT|CONSENT|COLORADO|CHANNEL|MEDSCAPE_EMAIL|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|COLORADO_LEVEL_CONSTRAINT|CONSENT|COLORADO|CHANNEL|MEDSCAPE_POC|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|COLORADO_LEVEL_CONSTRAINT|CONSENT|COLORADO|CHANNEL|NUMEDIS_MDMINUTE|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|CORPORATE_LEVEL_CONSTRAINT|CONSENT|CORP_EMAIL|CHANNEL|EDH_PROFLOW_EDMU|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|CORPORATE_LEVEL_CONSTRAINT|CONSENT|CORP_EMAIL|CHANNEL|MEDSCAPE_EMAIL|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|CORPORATE_LEVEL_CONSTRAINT|CONSENT|CORP_EMAIL|CHANNEL|VEEVA_EMAIL|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|EPOCRATES_MATCH_CONSTRAINT|TARGET|EPOCRATES_MATCH|CHANNEL|EPOCRATES_ALERT|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|EPOCRATES_MATCH_CONSTRAINT|TARGET|EPOCRATES_MATCH|CHANNEL|EPOCRATES_QUIZ|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|HCP_LEVEL_CONSTRAINT|CONSENT|INCENTIVISED|CHANNEL|F2F_CALL|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|HCP_LEVEL_CONSTRAINT|CONSENT|INCENTIVISED|CHANNEL|VEEVA_EMAIL|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|HCP_LEVEL_CONSTRAINT|CONSENT|MLR_APPROVED|CHANNEL|DOXIMITY_ALERT|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|HCP_LEVEL_CONSTRAINT|CONSENT|MLR_APPROVED|CHANNEL|DOXIMITY_DOCSPOT|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|HCP_LEVEL_CONSTRAINT|CONSENT|MLR_APPROVED|CHANNEL|EDH_PROFLOW_EDMU|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|HCP_LEVEL_CONSTRAINT|CONSENT|MLR_APPROVED|CHANNEL|EDH_PROFLOW_RDMU|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|HCP_LEVEL_CONSTRAINT|CONSENT|MLR_APPROVED|CHANNEL|EDH_PROFLOW_WDMU|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|HCP_LEVEL_CONSTRAINT|CONSENT|MLR_APPROVED|CHANNEL|EPOCRATES_ALERT|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|HCP_LEVEL_CONSTRAINT|CONSENT|MLR_APPROVED|CHANNEL|F2F_CALL|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|HCP_LEVEL_CONSTRAINT|CONSENT|MLR_APPROVED|CHANNEL|HQ_EMAIL|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|HCP_LEVEL_CONSTRAINT|CONSENT|MLR_APPROVED|CHANNEL|MEDSCAPE_ALERT|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|HCP_LEVEL_CONSTRAINT|CONSENT|MLR_APPROVED|CHANNEL|MEDSCAPE_EMAIL|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|HCP_LEVEL_CONSTRAINT|CONSENT|MLR_APPROVED|CHANNEL|MEDSCAPE_POC|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|HCP_LEVEL_CONSTRAINT|CONSENT|MLR_APPROVED|CHANNEL|NUMEDIS_MDMINUTE|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|HCP_LEVEL_CONSTRAINT|CONSENT|MLR_APPROVED|CHANNEL|VEEVA_EMAIL|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|HCP_LEVEL_CONSTRAINT|TARGET|SOA_TARGET|CHANNEL|DOXIMITY_ALERT|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||	
NBA_HCP_LEVEL_CONSTRAINT|HCP_LEVEL_CONSTRAINT|TARGET|SOA_TARGET|CHANNEL|DOXIMITY_DOCSPOT|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||	
NBA_HCP_LEVEL_CONSTRAINT|HCP_LEVEL_CONSTRAINT|TARGET|SOA_TARGET|CHANNEL|EDH_PROFLOW_EDMU|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|HCP_LEVEL_CONSTRAINT|TARGET|SOA_TARGET|CHANNEL|EDH_PROFLOW_RDMU|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|HCP_LEVEL_CONSTRAINT|TARGET|SOA_TARGET|CHANNEL|EDH_PROFLOW_WDMU|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|HCP_LEVEL_CONSTRAINT|TARGET|SOA_TARGET|CHANNEL|EPOCRATES_ALERT|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||	
NBA_HCP_LEVEL_CONSTRAINT|HCP_LEVEL_CONSTRAINT|TARGET|SOA_TARGET|CHANNEL|F2F_CALL|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||	
NBA_HCP_LEVEL_CONSTRAINT|HCP_LEVEL_CONSTRAINT|TARGET|SOA_TARGET|CHANNEL|HQ_EMAIL|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||	
NBA_HCP_LEVEL_CONSTRAINT|HCP_LEVEL_CONSTRAINT|TARGET|SOA_TARGET|CHANNEL|MEDSCAPE_ALERT|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||	
NBA_HCP_LEVEL_CONSTRAINT|HCP_LEVEL_CONSTRAINT|TARGET|SOA_TARGET|CHANNEL|MEDSCAPE_EMAIL|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||	
NBA_HCP_LEVEL_CONSTRAINT|HCP_LEVEL_CONSTRAINT|TARGET|SOA_TARGET|CHANNEL|MEDSCAPE_POC|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||	
NBA_HCP_LEVEL_CONSTRAINT|HCP_LEVEL_CONSTRAINT|TARGET|SOA_TARGET|CHANNEL|NUMEDIS_MDMINUTE|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|HCP_LEVEL_CONSTRAINT|TARGET|SOA_TARGET|CHANNEL|VEEVA_EMAIL|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|MEDPAGE_MATCH_CONSTRAINT|TARGET|EVERYDAY_HEALTH_MATCH|CHANNEL|EDH_PROFLOW_EDMU|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|MEDPAGE_MATCH_CONSTRAINT|TARGET|EVERYDAY_HEALTH_MATCH|CHANNEL|EDH_PROFLOW_RDMU|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|MEDPAGE_MATCH_CONSTRAINT|TARGET|EVERYDAY_HEALTH_MATCH|CHANNEL|EDH_PROFLOW_WDMU|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|MEDSCAPE_MATCH_CONSTRANT|TARGET|MEDSCAPE_MATCH|CHANNEL|MEDSCAPE_ALERT|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|MEDSCAPE_MATCH_CONSTRANT|TARGET|MEDSCAPE_MATCH|CHANNEL|MEDSCAPE_EMAIL|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|MEDSCAPE_MATCH_CONSTRANT|TARGET|MEDSCAPE_MATCH|CHANNEL|MEDSCAPE_POC|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|NPP_LEVEL_CONSTRAINT|TARGET|NPP|CHANNEL|DOXIMITY_ALERT|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|NPP_LEVEL_CONSTRAINT|TARGET|NPP|CHANNEL|DOXIMITY_DOCSPOT|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|NPP_LEVEL_CONSTRAINT|TARGET|NPP|CHANNEL|EDH_PROFLOW_EDMU|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|NPP_LEVEL_CONSTRAINT|TARGET|NPP|CHANNEL|EDH_PROFLOW_RDMU|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|NPP_LEVEL_CONSTRAINT|TARGET|NPP|CHANNEL|EDH_PROFLOW_WDMU|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|NPP_LEVEL_CONSTRAINT|TARGET|NPP|CHANNEL|EPOCRATES_ALERT|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|NPP_LEVEL_CONSTRAINT|TARGET|NPP|CHANNEL|HQ_EMAIL|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|NPP_LEVEL_CONSTRAINT|TARGET|NPP|CHANNEL|MEDSCAPE_ALERT|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|NPP_LEVEL_CONSTRAINT|TARGET|NPP|CHANNEL|MEDSCAPE_EMAIL|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|NPP_LEVEL_CONSTRAINT|TARGET|NPP|CHANNEL|MEDSCAPE_POC|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|NPP_LEVEL_CONSTRAINT|TARGET|NPP|CHANNEL|NUMEDIS_MDMINUTE|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|NUMEDIS_MATCH_CONSTRAINT|TARGET|NUMEDIS_MATCH|CHANNEL|NUMEDIS_MDMINUTE|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|PP_LEVEL_CONSTRAINT|TARGET|PP|CHANNEL|F2F_CALL|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|PP_LEVEL_CONSTRAINT|TARGET|PP|CHANNEL|VEEVA_EMAIL|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|VERMONT_LEVEL_CONSTRAINT|CONSENT|VERMONT|CHANNEL|DOXIMITY_ALERT|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|VERMONT_LEVEL_CONSTRAINT|CONSENT|VERMONT|CHANNEL|DOXIMITY_DOCSPOT|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
