verso_tactic_id|utm_tag|verso_campaign_id|third_party_program_id|subject_line|preheader|link|link_location|data_source_code|delivery_source|delivery_source_type|contact_type|platform|tactic_description|approved_job_id|tactic_expiration_date|tactic_retirement_date|primary_category|secondary_category|percent_population|tactic_start_date|tactic_end_date|offertype|content_tag|franchise|geography|product|disease_state_indication|customer_type|customer_segment|department|campaign_name|execution_path|primary_subcategory|secondary_subcategory|document_status|tactic_resend|content_testing|AEM_Variation_ID|send_type|groups|product_id
LIL_PP-ZP-US-1589_12902_01|https://zepbound.lilly.com/hcp/clinical-data-sleep-apnea?utm_source=SFMC!LIL_PP-ZP-US-1589_12902_01&utm_medium=LILLY&utm_campaign=USA-ZP-OBES-RETL-BSE-LIL-02192025&utm_term=BROCHURE/PRESENTATION|USA-ZP-OBES-RETL-BSE-LIL-02192025||Which patients might benefit from  Zepbound® (tirzepatide) injection?|Find out what this treatment can do for your patients|https://zepbound.lilly.com/hcp/clinical-data-sleep-apnea|NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|PP-ZP-US-1589-HQ Patient Email|PP-ZP-US-1589|11-30-2026|11-30-2026|PATIENT TYPE OR IDENTIFICATION|NA||05-07-2025|05-11-2025|BROCHURE/PRESENTATION|Visit the Zepbound HCP website|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base Email 02192025 DIGITAL EXPANSION|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|Primary Send|1.0|708122_864874
LIL_PP-ZP-US-1589_12903_01|https://zepbound.lilly.com/hcp/clinical-data-sleep-apnea?utm_source=SFMC!LIL_PP-ZP-US-1589_12903_01&utm_medium=LILLY&utm_campaign=USA-ZEP-SA-RETL-BSE-LIL-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-SA-RETL-BSE-LIL-01012025||Which patients might benefit from  Zepbound® (tirzepatide) injection?|Find out what this treatment can do for your patients|https://zepbound.lilly.com/hcp/clinical-data-sleep-apnea|NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|PP-ZP-US-1589-HQ Patient Email|PP-ZP-US-1589|11-30-2026|11-30-2026|PATIENT TYPE OR IDENTIFICATION|NA||05-07-2025|05-11-2025|BROCHURE/PRESENTATION|Visit the Zepbound HCP website|DIABETES|USA|ZEPBOUND|SLEEP APNEA|HCP|NA|RETAIL|Zepbound Sleep Apnea Base Email 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|Primary Send|1.0|708122_864875
LIL_PP-ZP-US-1590_12398_01|https://zepbound.lilly.com/hcp/clinical-data-sleep-apnea?utm_source=SFMC!LIL_PP-ZP-US-1590_12398_01&utm_medium=LILLY&utm_campaign=USA-ZEP-SA-RETL-BSE-LIL-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-SA-RETL-BSE-LIL-01012025||What percentage of adult patients with moderate-to-severe obstructive sleep apnea go undiagnosed?|Check out American Academy of Sleep Medicine recommendations.|https://zepbound.lilly.com/hcp/clinical-data-sleep-apnea|NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|Zepbound OSA - HQ Email - Unmet Need|PP-ZP-US-1590|05-31-2027|05-31-2027|UNMET NEED|NA||03-18-2025|03-20-2025|BROCHURE/PRESENTATION|Visit our site|DIABETES|USA|ZEPBOUND|SLEEP APNEA|HCP|NA|RETAIL|Zepbound Sleep Apnea Base Email 01012025|BSE|NA|NA|IN PROOF REVIEW|YES|NO|NA|Primary Send|1.0|708122_864875
LIL_PP-ZP-US-1590_12410_01|https://zepbound.lilly.com/hcp/clinical-data-sleep-apnea?utm_source=SFMC!LIL_PP-ZP-US-1590_12410_01&utm_medium=LILLY&utm_campaign=USA-ZP-OBES-RETL-BSE-LIL-03182025&utm_term=BROCHURE/PRESENTATION|USA-ZP-OBES-RETL-BSE-LIL-03182025||What percentage of adult patients with moderate-to-severe obstructive sleep apnea go undiagnosed?|Check out American Academy of Sleep Medicine recommendations.|https://zepbound.lilly.com/hcp/clinical-data-sleep-apnea|NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|Zepbound OSA - HQ Email - Unmet Need|PP-ZP-US-1590|05-31-2027|05-31-2027|UNMET NEED|NA||03-18-2025|03-20-2025|BROCHURE/PRESENTATION|Visit our site|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Headquarter Email Campaign|BSE|NA|NA|IN PROOF REVIEW|YES|NO|NA|Primary Send|1.0|708122_864874
LIL_PP-ZP-US-1601_12161_01|https://zepbound.lilly.com/hcp/clinical-data-sleep-apnea?utm_source=SFMC!LIL_PP-ZP-US-1601_12161_01&utm_medium=LILLY&utm_campaign=USA-ZEP-SA-RETL-BSE-LIL-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-SA-RETL-BSE-LIL-01012025||What could this treatment option do for your adult patients with moderate to severe obstructive sleep apnea and obesity?|Find out what this treatment can do for your patients|https://zepbound.lilly.com/hcp/clinical-data-sleep-apnea|NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|PP-ZP-US-1601-HQ Email|PP-ZP-US-1601|02-28-2027|02-28-2027|EFFICACY|DISEASE STATE||02-20-2025|02-21-2025|BROCHURE/PRESENTATION|See the OSA clinical data|DIABETES|USA|ZEPBOUND|SLEEP APNEA|HCP|NA|RETAIL|Zepbound Sleep Apnea Base Email 01012025|BSE|CORE|NA|IN PROOF REVIEW|YES|NO|NA|Primary Send|1.0|708122_864875
LIL_PP-ZP-US-1652_12644_01|https://zepbound.lilly.com/hcp/getting-patients-started?utm_source=DOX!LIL_PP-ZP-US-1652_12644_01&utm_medium=DOXIMITY&utm_campaign=USA-ZEP-SA-RETL-BSE-LIL-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-SA-RETL-BSE-LIL-01012025||NA||https://zepbound.lilly.com/hcp/getting-patients-started|NA|DOXIMITY|DOXIMITY|CLINICAL EDUCATION|VIDEO|DOCSPOT|PP-ZP-US-1652-Doximity Vial DocSpot|PP-ZP-US-1652|05-31-2027|05-31-2027|DEVICE|PRODUCT ATTRIBUTES||04-07-2025|12-30-2025|BROCHURE/PRESENTATION|Learn more about Zepbound Vial here|DIABETES|USA|ZEPBOUND|SLEEP APNEA|HCP|NA|RETAIL|Zepbound Sleep Apnea Base Email 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864875
LIL_PP-ZP-US-1679_12224_01|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=SFMC!LIL_PP-ZP-US-1679_12224_01&utm_medium=LILLY&utm_campaign=USA-ZEP-OBE-RETL-BSE-LIL-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-LIL-01012025||Explore potential formulary coverage for Zepbound® (tirzepatide) injection|Additional resources are available|https://zepbound.lilly.com/hcp/coverage-savings|NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|PP-ZP-US-1679-HQ Access Email|PP-ZP-US-1679|12-31-2025|12-31-2025|ACCESS OR FORMULARY|NA||02-26-2025|02-27-2025|BROCHURE/PRESENTATION|Explore Access and Affordability|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base Email 01012025|BSE|NA|NA|IN PROOF REVIEW|YES|NO|NA|Primary Send|1.0|708122_864874
LIL_PP-ZP-US-1679_12233_01|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=SFMC!LIL_PP-ZP-US-1679_12233_01&utm_medium=LILLY&utm_campaign=USA-ZEP-OBE-RETL-BSE-LIL-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-LIL-01012025||Commercial access is growing for Zepbound® (tirzepatide) injection|Additional resources are available|https://zepbound.lilly.com/hcp/coverage-savings|NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|PP-ZP-US-1679-HQ Access Email|PP-ZP-US-1679|12-31-2025|12-31-2025|ACCESS OR FORMULARY|NA||02-28-2025|03-02-2025|BROCHURE/PRESENTATION|Explore Access and Affordability|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base Email 01012025|BSE|NA|NA|IN PROOF REVIEW|YES|NO|NA|Primary Send|1.0|708122_864874
LIL_PP-ZP-US-1679_12233_02|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=SFMC!LIL_PP-ZP-US-1679_12233_02&utm_medium=LILLY&utm_campaign=USA-ZEP-OBE-RETL-BSE-LIL-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-LIL-01012025||Want an update on Zepbound® (tirzepatide) injection coverage for your commercially insured patients?|Additional resources are available|https://zepbound.lilly.com/hcp/coverage-savings|NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|PP-ZP-US-1679-HQ Access Email|PP-ZP-US-1679|12-31-2025|12-31-2025|ACCESS OR FORMULARY|NA||03-18-2025|03-22-2025|BROCHURE/PRESENTATION|Explore Access and Affordability|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base Email 01012025|BSE|NA|NA|IN PROOF REVIEW|YES|NO|NA|Resend 1|1.0|708122_864874
LIL_PP-ZP-US-1679_12234_01|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=SFMC!LIL_PP-ZP-US-1679_12234_01&utm_medium=LILLY&utm_campaign=USA-ZP-OBES-RETL-BSE-LIL-02192025&utm_term=BROCHURE/PRESENTATION|USA-ZP-OBES-RETL-BSE-LIL-02192025||Commercial access is growing for Zepbound® (tirzepatide) injection|Additional resources are available|https://zepbound.lilly.com/hcp/coverage-savings|NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|PP-ZP-US-1679-HQ Access Email|PP-ZP-US-1679|12-31-2025|12-31-2025|ACCESS OR FORMULARY|NA||02-28-2025|03-02-2025|BROCHURE/PRESENTATION|Explore Access and Affordability|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base Email 02192025 DIGITAL EXPANSION|BSE|NA|NA|IN PROOF REVIEW|YES|NO|NA|Primary Send|1.0|708122_864874
LIL_PP-ZP-US-1679_12234_02|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=SFMC!LIL_PP-ZP-US-1679_12234_02&utm_medium=LILLY&utm_campaign=USA-ZP-OBES-RETL-BSE-LIL-02192025&utm_term=BROCHURE/PRESENTATION|USA-ZP-OBES-RETL-BSE-LIL-02192025||Want an update on Zepbound® (tirzepatide) injection coverage for your commercially insured patients?|Additional resources are available|https://zepbound.lilly.com/hcp/coverage-savings|NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|PP-ZP-US-1679-HQ Access Email|PP-ZP-US-1679|12-31-2025|12-31-2025|ACCESS OR FORMULARY|NA||03-18-2025|03-23-2025|BROCHURE/PRESENTATION|Explore Access and Affordability|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base Email 02192025 DIGITAL EXPANSION|BSE|NA|NA|IN PROOF REVIEW|YES|NO|NA|Resend 1|1.0|708122_864874
LIL_PP-ZP-US-1679_12235_01|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=SFMC!LIL_PP-ZP-US-1679_12235_01&utm_medium=LILLY&utm_campaign=USA-ZEP-SA-RETL-BSE-LIL-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-SA-RETL-BSE-LIL-01012025||Commercial access is growing for Zepbound® (tirzepatide) injection|Additional resources are available|https://zepbound.lilly.com/hcp/coverage-savings|NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|PP-ZP-US-1679-HQ Access Email|PP-ZP-US-1679|12-31-2025|12-31-2025|ACCESS OR FORMULARY|NA||02-28-2025|03-02-2025|BROCHURE/PRESENTATION|Explore Access and Affordability|DIABETES|USA|ZEPBOUND|SLEEP APNEA|HCP|NA|RETAIL|Zepbound Sleep Apnea Base Email 01012025|BSE|NA|NA|IN PROOF REVIEW|YES|NO|NA|Primary Send|1.0|708122_864875
LIL_PP-ZP-US-1679_12235_02|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=SFMC!LIL_PP-ZP-US-1679_12235_02&utm_medium=LILLY&utm_campaign=USA-ZEP-SA-RETL-BSE-LIL-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-SA-RETL-BSE-LIL-01012025||Want an update on Zepbound® (tirzepatide) injection coverage for your commercially insured patients?|Additional resources are available|https://zepbound.lilly.com/hcp/coverage-savings|NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|PP-ZP-US-1679-HQ Access Email|PP-ZP-US-1679|12-31-2025|12-31-2025|ACCESS OR FORMULARY|NA||03-18-2025|03-25-2025|BROCHURE/PRESENTATION|Explore Access and Affordability|DIABETES|USA|ZEPBOUND|SLEEP APNEA|HCP|NA|RETAIL|Zepbound Sleep Apnea Base Email 01012025|BSE|NA|NA|IN PROOF REVIEW|YES|NO|NA|Resend 1|1.0|708122_864875
LIL_PP-ZP-US-1681_12204_01|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=SFMC!LIL_PP-ZP-US-1681_12204_01&utm_medium=LILLY&utm_campaign=USA-ZP-OBES-RETL-BSE-LIL-01102025&utm_term=BROCHURE/PRESENTATION|USA-ZP-OBES-RETL-BSE-LIL-01102025||Zepbound® (tirzepatide) injection 7.5 mg and 10 mg vials are available regardless of insurance status|Discover delivery options and potential savings|https://zepbound.lilly.com/hcp/coverage-savings|NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|PP-ZP-US-1681-Vial HQ|PP-ZP-US-1681|02-28-2027|02-28-2027|DOSING|PATIENT AFFORDABILITY||02-24-2025|02-25-2025|BROCHURE/PRESENTATION|Discover options|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity and OSA Base Email 01102025|BSE|NA|NA|READY FOR SUBMISSION|YES|NO|NA|Primary Send|1.0|708122_864874
LIL_PP-ZP-US-1681_12207_01|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=SFMC!LIL_PP-ZP-US-1681_12207_01&utm_medium=LILLY&utm_campaign=USA-ZP-OBES-RETL-BSE-LIL-01102025&utm_term=BROCHURE/PRESENTATION|USA-ZP-OBES-RETL-BSE-LIL-01102025||Zepbound® (tirzepatide) injection 7.5 mg and 10 mg vials are available regardless of insurance status|Discover delivery options and potential savings|https://zepbound.lilly.com/hcp/coverage-savings|NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|PP-ZP-US-1681-Vial HQ|PP-ZP-US-1681|02-28-2027|02-28-2027|DOSING|PATIENT AFFORDABILITY||02-26-2025|03-02-2025|BROCHURE/PRESENTATION|Discover options|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity and OSA Base Email 01102025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|Primary Send|1.0|708122_864874
LIL_PP-ZP-US-1681_12207_02|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=SFMC!LIL_PP-ZP-US-1681_12207_02&utm_medium=LILLY&utm_campaign=USA-ZP-OBES-RETL-BSE-LIL-01102025&utm_term=BROCHURE/PRESENTATION|USA-ZP-OBES-RETL-BSE-LIL-01102025||Zepbound® (tirzepatide) injection vial provides savings options regardless of insurance status|See if your adult patients could benefit from these offerings|https://zepbound.lilly.com/hcp/coverage-savings|NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|PP-ZP-US-1681-Vial HQ|PP-ZP-US-1681|02-28-2027|02-28-2027|DOSING|PATIENT AFFORDABILITY||03-19-2025|03-23-2025|BROCHURE/PRESENTATION|Discover options|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity and OSA Base Email 01102025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|Resend 1|1.0|708122_864874
LIL_PP-ZP-US-1681_12582_01|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=SFMC!LIL_PP-ZP-US-1681_12582_01&utm_medium=LILLY&utm_campaign=USA-ZP-OBES-RETL-BSE-LIL-01102025&utm_term=BROCHURE/PRESENTATION|USA-ZP-OBES-RETL-BSE-LIL-01102025||Zepbound® (tirzepatide) injection vial: cost and treatment initiation|See if your adult patients could benefit from these offerings|https://zepbound.lilly.com/hcp/coverage-savings|NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|PP-ZP-US-1681-Vial HQ|PP-ZP-US-1681|02-28-2027|02-28-2027|DOSING|PATIENT AFFORDABILITY||04-16-2025|04-30-2025|BROCHURE/PRESENTATION|Discover options|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity and OSA Base Email 01102025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|Resend 1|1.0|708122_864874
LIL_PP-ZP-US-1718_12590_01|https://zepbound.lilly.com/hcp/getting-patients-started?utm_source=SFMC!LIL_PP-ZP-US-1718_12590_01&utm_medium=LILLY&utm_campaign=USA-ZP-OBES-RETL-BSE-LIL-01102025&utm_term=BROCHURE/PRESENTATION|USA-ZP-OBES-RETL-BSE-LIL-01102025||Zepbound® (tirzepatide) Vs Wegovy® (semaglutide): the results are in|Results from a head-to-head trial of Zepbound vs Wegovy|https://zepbound.lilly.com/hcp/getting-patients-started|NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|PP-ZP-US-1718-HQ Surmount 5 Email|PP-ZP-US-1718|02-28-2027|02-28-2027|EFFICACY|NA||03-31-2025|04-03-2025|BROCHURE/PRESENTATION|Visit the Zepbound HCP website|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity and OSA Base Email 01102025|BSE|HEAD TO HEAD|NA|PROOF ATTACHED|YES|NO|NA|Primary Send|1.0|708122_864874
LIL_PP-ZP-US-1718_12590_01|https://zepbound.lilly.com/hcp/clinical-data-weight?utm_source=SFMC!LIL_PP-ZP-US-1718_12590_01&utm_medium=LILLY&utm_campaign=USA-ZP-OBES-RETL-BSE-LIL-01102025&utm_term=BROCHURE/PRESENTATION|USA-ZP-OBES-RETL-BSE-LIL-01102025||Zepbound® (tirzepatide) Vs Wegovy® (semaglutide): the results are in|Results from a head-to-head trial of Zepbound vs Wegovy|https://zepbound.lilly.com/hcp/clinical-data-weight|NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|PP-ZP-US-1718-HQ Surmount 5 Email|PP-ZP-US-1718|02-28-2027|02-28-2027|EFFICACY|NA||03-31-2025|04-03-2025|BROCHURE/PRESENTATION|See the Data|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity and OSA Base Email 01102025|BSE|HEAD TO HEAD|NA|PROOF ATTACHED|YES|NO|NA|Primary Send|1.0|708122_864874
LIL_PP-ZP-US-1718_12592_01|https://zepbound.lilly.com/hcp/clinical-data-weight?utm_source=SFMC!LIL_PP-ZP-US-1718_12592_01&utm_medium=LILLY&utm_campaign=USA-ZP-OBES-RETL-BSE-LIL-01102025&utm_term=BROCHURE/PRESENTATION|USA-ZP-OBES-RETL-BSE-LIL-01102025||See the updated efficacy on Zepbound® (tirzepatide) vs Wegovy® (semaglutide)|Results from a head-to-head trial of Zepbound vs Wegovy|https://zepbound.lilly.com/hcp/clinical-data-weight|NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|PP-ZP-US-1718-HQ Surmount 5 Email|PP-ZP-US-1718|02-28-2027|02-28-2027|EFFICACY|NA||04-03-2025|04-06-2025|BROCHURE/PRESENTATION|See the Data|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity and OSA Base Email 01102025|BSE|HEAD TO HEAD|NA|IN PROOF REVIEW|YES|NO|NA|Primary Send|1.0|708122_864874
LIL_PP-ZP-US-1718_12592_01|https://zepbound.lilly.com/hcp/getting-patients-started?utm_source=SFMC!LIL_PP-ZP-US-1718_12592_01&utm_medium=LILLY&utm_campaign=USA-ZP-OBES-RETL-BSE-LIL-01102025&utm_term=BROCHURE/PRESENTATION|USA-ZP-OBES-RETL-BSE-LIL-01102025||See the updated efficacy on Zepbound® (tirzepatide) vs Wegovy® (semaglutide)|Results from a head-to-head trial of Zepbound vs Wegovy|https://zepbound.lilly.com/hcp/getting-patients-started|NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|PP-ZP-US-1718-HQ Surmount 5 Email|PP-ZP-US-1718|02-28-2027|02-28-2027|EFFICACY|NA||04-03-2025|04-06-2025|BROCHURE/PRESENTATION|Visit the Zepbound HCP websiteSee the Data|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity and OSA Base Email 01102025|BSE|HEAD TO HEAD|NA|IN PROOF REVIEW|YES|NO|NA|Primary Send|1.0|708122_864874
LIL_PP-ZP-US-1718_12592_02|https://zepbound.lilly.com/hcp/getting-patients-started?utm_source=SFMC!LIL_PP-ZP-US-1718_12592_02&utm_medium=LILLY&utm_campaign=USA-ZP-OBES-RETL-BSE-LIL-01102025&utm_term=BROCHURE/PRESENTATION|USA-ZP-OBES-RETL-BSE-LIL-01102025||See the results for Zepbound® (tirzepatide) vs Wegovy® (semaglutide)|Results from a head-to-head trial of Zepbound vs Wegovy|https://zepbound.lilly.com/hcp/getting-patients-started|NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|PP-ZP-US-1718-HQ Surmount 5 Email|PP-ZP-US-1718|02-28-2027|02-28-2027|EFFICACY|NA||04-23-2025|04-27-2025|BROCHURE/PRESENTATION|Visit the Zepbound HCP website|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity and OSA Base Email 01102025|BSE|HEAD TO HEAD|NA|IN PROOF REVIEW|YES|NO|NA|Resend 1|1.0|708122_864874
LIL_PP-ZP-US-1718_12592_02|https://zepbound.lilly.com/hcp/clinical-data-weight?utm_source=SFMC!LIL_PP-ZP-US-1718_12592_02&utm_medium=LILLY&utm_campaign=USA-ZP-OBES-RETL-BSE-LIL-01102025&utm_term=BROCHURE/PRESENTATION|USA-ZP-OBES-RETL-BSE-LIL-01102025||See the results for Zepbound® (tirzepatide) vs Wegovy® (semaglutide)|Results from a head-to-head trial of Zepbound vs Wegovy|https://zepbound.lilly.com/hcp/clinical-data-weight|NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|PP-ZP-US-1718-HQ Surmount 5 Email|PP-ZP-US-1718|02-28-2027|02-28-2027|EFFICACY|NA||04-23-2025|04-27-2025|BROCHURE/PRESENTATION|See the Data|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity and OSA Base Email 01102025|BSE|HEAD TO HEAD|NA|IN PROOF REVIEW|YES|NO|NA|Resend 1|1.0|708122_864874
LIL_PP-ZP-US-1723_12295_01|https://lillydirect.com/hcp?medicine=zepbound_vial&utm_source=zepbound&utm_medium=referral&utm_campaign=cy24_obesity-hcp-zepbound_referral&utm_content=hcppage&utm_source=SFMC!LIL_PP-ZP-US-1723_12295_01&utm_medium=LILLY&utm_campaign=USA-ZP-OBES-RETL-BSE-LIL-01102025&utm_term=BROCHURE/PRESENTATION|USA-ZP-OBES-RETL-BSE-LIL-01102025||Are you looking for the 7.5 mg and 10 mg Zepbound® (tirzepatide) injection single-dose vials in your EHR?|See how to submit your prescriptions|https://lillydirect.com/hcp?medicine=zepbound_vial&utm_source=zepbound&utm_medium=referral&utm_campaign=cy24_obesity-hcp-zepbound_referral&utm_content=hcppage|NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|PP-ZP-US-1723-Vial Email|PP-ZP-US-1723|02-28-2026|02-28-2026|RESOURCES|DOSING||03-05-2025|03-06-2025|BROCHURE/PRESENTATION|Visit LillyDirect|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity and OSA Base Email 01102025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|Primary Send|1.0|708122_864874
LIL_PP-ZP-US-1723_12305_01|https://lillydirect.com/hcp?medicine=zepbound_vial&utm_source=zepbound&utm_medium=referral&utm_campaign=cy24_obesity-hcp-zepbound_referral&utm_content=hcppage&utm_source=SFMC!LIL_PP-ZP-US-1723_12305_01&utm_medium=LILLY&utm_campaign=USA-ZP-OBES-RETL-BSE-LIL-01102025&utm_term=BROCHURE/PRESENTATION|USA-ZP-OBES-RETL-BSE-LIL-01102025||Are you looking for the 7.5 mg and 10 mg Zepbound® (tirzepatide) injection single-dose vials in your EHR?|See how to submit your prescriptions|https://lillydirect.com/hcp?medicine=zepbound_vial&utm_source=zepbound&utm_medium=referral&utm_campaign=cy24_obesity-hcp-zepbound_referral&utm_content=hcppage|NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|PP-ZP-US-1723-Vial Email|PP-ZP-US-1723|02-28-2026|02-28-2026|RESOURCES|DOSING||03-07-2025|03-09-2025|BROCHURE/PRESENTATION|Visit LillyDirect|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity and OSA Base Email 01102025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|Primary Send|1.0|708122_864874
LIL_PP-ZP-US-1723_12580_01|https://lillydirect.lilly.com/hcp?utm_medium=LILLY&utm_campaign=USA-ZP-OBES-RETL-BSE-LIL-01102025&utm_term=BROCHURE%252FPRESENTATION...&utm_source=SFMC!LIL_PP-ZP-US-1723_12580_01&utm_medium=LILLY&utm_campaign=USA-ZP-OBES-RETL-BSE-LIL-01102025&utm_term=BROCHURE/PRESENTATION|USA-ZP-OBES-RETL-BSE-LIL-01102025||Are you looking for the 7.5 mg and 10 mg Zepbound® (tirzepatide) injection single-dose vials in your EHR?||https://lillydirect.lilly.com/hcp?utm_medium=LILLY&utm_campaign=USA-ZP-OBES-RETL-BSE-LIL-01102025&utm_term=BROCHURE%2FPRESENTATION...|NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|PP-ZP-US-1723-Vial Email|PP-ZP-US-1723|02-28-2026|02-28-2026|RESOURCES|DOSING||04-10-2025|04-30-2025|BROCHURE/PRESENTATION|the Lilly Direct HCP Website|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity and OSA Base Email 01102025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|Primary Send|1.0|708122_864874
