verso_tactic_id|utm_tag|verso_campaign_id|third_party_program_id|subject_line|preheader|link|link_location|data_source_code|delivery_source|delivery_source_type|contact_type|platform|tactic_description|approved_job_id|tactic_expiration_date|tactic_retirement_date|primary_category|secondary_category|percent_population|tactic_start_date|tactic_end_date|offertype|content_tag|franchise|geography|product|disease_state_indication|customer_type|customer_segment|department|campaign_name|execution_path|primary_subcategory|secondary_subcategory|document_status|tactic_resend|content_testing|AEM_Variation_ID|send_type|groups|product_id
SOA_PP-AL-US-3874_7812_01|https://www.verzenio.com/hcp?utm_source=MED!SOA_PP-AL-US-3874_7812_01&utm_medium=MEDSCAPE&utm_campaign=USA-VER-EBC-RETL-NBE-SOA-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-NBE-SOA-01012024|385718.39|Could your patients be eligible for this CDK4 & 6i?|None|https://www.verzenio.com/hcp|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|POINT OF CONTACT - RECONTACT|Verzenio Medscape Email Target Patient EBC|PP-AL-US-3874|08-31-2025|08-31-2025|PATIENT TYPE OR IDENTIFICATION|NA||02-01-2024|06-03-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|CRITICAL;HIGH;MEDIUM;LOW;NONSF|RETAIL|Verzenio Early Breast Cancer-NBE SOA 01012024|NBE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
SOA_PP-AL-US-3874_8760_01|https://verzenio.lilly.com/hcp?utm_source=MED!SOA_PP-AL-US-3874_8760_01&utm_medium=MEDSCAPE&utm_campaign=USA-VER-EBC-RETL-BSE-SOA-05012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-SOA-05012024|417037.13|Do you know who is eligible for this CDK4 & 6i?|None|https://verzenio.lilly.com/hcp|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|EMAIL|Verzenio Medscape Email Target Patient EBC|PP-AL-US-3874|08-31-2025|08-31-2025|PATIENT TYPE OR IDENTIFICATION|NA||07-17-2024|08-22-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|CRITICAL;HIGH;MEDIUM;LOW;NONSF|RETAIL|Verzenio Breast Cancer-Base SOA 05012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
SOA_PP-AL-US-3874_8775_01|https://verzenio.lilly.com/hcp?utm_source=AMKT!SOA_PP-AL-US-3874_8775_01&utm_medium=ALERT_MARKETING&utm_campaign=USA-VER-EBC-RETL-BSE-SOA-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-SOA-01012024||Could your patients be eligible for this CDK4 & 6i?|None|https://verzenio.lilly.com/hcp|NA|ALERT MARKETING|ALERT MARKETING|CLINICAL EDUCATION|PLATFORM EMAIL|EMAIL|Verzenio Medscape Email Target Patient EBC|PP-AL-US-3874|08-31-2025|08-31-2025|PATIENT TYPE OR IDENTIFICATION|NA||05-01-2024|12-31-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|CRITICAL;HIGH;MEDIUM;LOW;NONSF|RETAIL|Verzenio Breast Cancer-Base SOA 01012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
SOA_PP-AL-US-3874_8776_01|https://verzenio.lilly.com/hcp?utm_source=AMKT!SOA_PP-AL-US-3874_8776_01&utm_medium=ALERT_MARKETING&utm_campaign=USA-VER-EBC-RETL-BSE-SOA-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-SOA-01012024||Could your patients be eligible for this CDK4 & 6i?|None|https://verzenio.lilly.com/hcp|NA|ALERT MARKETING|ALERT MARKETING|CLINICAL EDUCATION|PLATFORM EMAIL|EMAIL|Verzenio Medscape Email Target Patient EBC|PP-AL-US-3874|08-31-2025|08-31-2025|PATIENT TYPE OR IDENTIFICATION|NA||05-01-2024|12-31-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|CRITICAL;HIGH;MEDIUM;LOW;NONSF|RETAIL|Verzenio Breast Cancer-Base SOA 01012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
SOA_PP-AL-US-3874_8879_01|https://www.verzenio.lilly.com/hcp?utm_source=MED!SOA_PP-AL-US-3874_8879_01&utm_medium=MEDSCAPE&utm_campaign=USA-VER-EBC-RETL-BSE-SOA-05012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-SOA-05012024|385718.2|Do you know who is eligible for this CDK4 & 6i?|None|https://www.verzenio.lilly.com/hcp|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|EMAIL|Verzenio Medscape Email Target Patient EBC|PP-AL-US-3874|08-31-2025|08-31-2025|PATIENT TYPE OR IDENTIFICATION|NA||06-10-2024|12-10-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|CRITICAL;HIGH;MEDIUM;LOW;NONSF|RETAIL|Verzenio Breast Cancer-Base SOA 05012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
SOA_PP-AL-US-3874_9074_01|https://www.verzenio.lilly.com/hcp?utm_source=AMKT!SOA_PP-AL-US-3874_9074_01&utm_medium=ALERT_MARKETING&utm_campaign=USA-VER-EBC-RETL-BSE-SOA-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-SOA-01012024||Review patient eligibility for this CDK4 & 6i|None|https://www.verzenio.lilly.com/hcp|NA|ALERT MARKETING|ALERT MARKETING|CLINICAL EDUCATION|PLATFORM EMAIL|EMAIL|Verzenio Medscape Email Target Patient EBC|PP-AL-US-3874|08-31-2025|08-31-2025|PATIENT TYPE OR IDENTIFICATION|NA||07-01-2024|12-31-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|CRITICAL;HIGH;MEDIUM;LOW;NONSF|RETAIL|Verzenio Breast Cancer-Base SOA 01012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
SOA_PP-AL-US-3874_9075_01|https://www.verzenio.lilly.com/hcp?utm_source=AMKT!SOA_PP-AL-US-3874_9075_01&utm_medium=ALERT_MARKETING&utm_campaign=USA-VER-EBC-RETL-BSE-SOA-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-SOA-01012024||Which patients are most appropriate for this CDK4 & 6i?|None|https://www.verzenio.lilly.com/hcp|NA|ALERT MARKETING|ALERT MARKETING|CLINICAL EDUCATION|PLATFORM EMAIL|EMAIL|Verzenio Medscape Email Target Patient EBC|PP-AL-US-3874|08-31-2025|08-31-2025|PATIENT TYPE OR IDENTIFICATION|NA||07-01-2024|12-31-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|CRITICAL;HIGH;MEDIUM;LOW;NONSF|RETAIL|Verzenio Breast Cancer-Base SOA 01012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
SOA_PP-AL-US-3874_9084_01|https://www.verzenio.lilly.com/hcp?utm_source=AMKT!SOA_PP-AL-US-3874_9084_01&utm_medium=ALERT_MARKETING&utm_campaign=USA-VER-EBC-RETL-BSE-SOA-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-SOA-01012024||Review patient eligibility for this CDK4 & 6i|None|https://www.verzenio.lilly.com/hcp|NA|ALERT MARKETING|ALERT MARKETING|CLINICAL EDUCATION|PLATFORM EMAIL|EMAIL|Verzenio Medscape Email Target Patient EBC|PP-AL-US-3874|08-31-2025|08-31-2025|PATIENT TYPE OR IDENTIFICATION|NA||06-01-2024|09-01-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|CRITICAL;HIGH;MEDIUM;LOW;NONSF|RETAIL|Verzenio Breast Cancer-Base SOA 01012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
SOA_PP-AL-US-3874_9085_01|https://www.verzenio.lilly.com/hcp?utm_source=AMKT!SOA_PP-AL-US-3874_9085_01&utm_medium=ALERT_MARKETING&utm_campaign=USA-VER-EBC-RETL-BSE-SOA-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-SOA-01012024||Which patients are most appropriate for this CDK4 & 6i?|None|https://www.verzenio.lilly.com/hcp|NA|ALERT MARKETING|ALERT MARKETING|CLINICAL EDUCATION|PLATFORM EMAIL|EMAIL|Verzenio Medscape Email Target Patient EBC|PP-AL-US-3874|08-31-2025|08-31-2025|PATIENT TYPE OR IDENTIFICATION|NA||06-01-2024|09-01-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|CRITICAL;HIGH;MEDIUM;LOW;NONSF|RETAIL|Verzenio Breast Cancer-Base SOA 01012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
SOA_PP-AL-US-3874_9119_01|https://www.verzenio.lilly.com/hcp?utm_source=MED!SOA_PP-AL-US-3874_9119_01&utm_medium=MEDSCAPE&utm_campaign=USA-VER-EBC-RETL-NBE-SOA-06202024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-NBE-SOA-06202024|385718.2|Do you know who is eligible for this CDK4 & 6i?|None|https://www.verzenio.lilly.com/hcp|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|EMAIL|Verzenio Medscape Email Target Patient EBC|PP-AL-US-3874|08-31-2025|08-31-2025|PATIENT TYPE OR IDENTIFICATION|NA||06-20-2024|01-31-2025|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|CRITICAL;HIGH;MEDIUM;LOW;NONSF|RETAIL|Verzenio Early Breast Cancer - NBE SOA 06202024|NBE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
SOA_PP-AL-US-3874_9153_01|https://www.verzenio.lilly.com/hcp?utm_source=AMKT!SOA_PP-AL-US-3874_9153_01&utm_medium=ALERT_MARKETING&utm_campaign=USA-VER-EBC-RETL-BSE-SOA-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-SOA-01012024||Review patient eligibility for this CDK4 & 6i|None|https://www.verzenio.lilly.com/hcp|NA|ALERT MARKETING|ALERT MARKETING|CLINICAL EDUCATION|PLATFORM EMAIL|VIDEO CHANNELS - TRIGGERED EMAIL|Verzenio Medscape Email Target Patient EBC|PP-AL-US-3874|08-31-2025|08-31-2025|PATIENT TYPE OR IDENTIFICATION|NA||06-01-2024|12-31-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|CRITICAL;HIGH;MEDIUM;LOW;NONSF|RETAIL|Verzenio Breast Cancer-Base SOA 01012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
SOA_PP-AL-US-3874_9633_01|www.verzenio.lilly.com/hcp?utm_source=MED!SOA_PP-AL-US-3874_9633_01&utm_medium=MEDSCAPE&utm_campaign=USA-VER-EBC-RETL-BSE-SOA-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-SOA-01012024|419919.1|Do you know who is eligible for this CDK4 & 6i?|None|www.verzenio.lilly.com/hcp|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|BRAND RESPONSE|Verzenio Medscape Email Target Patient EBC|PP-AL-US-3874|08-31-2025|08-31-2025|PATIENT TYPE OR IDENTIFICATION|NA||08-01-2024|12-31-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|CRITICAL;HIGH;MEDIUM;LOW;NONSF|RETAIL|Verzenio Breast Cancer-Base SOA 01012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
SOA_PP-AL-US-3876_10113_01|https://verzenio.lilly.com/hcp?utm_source=MAMC!SOA_PP-AL-US-3876_10113_01&utm_medium=MATRIX_MEDICAL&utm_campaign=USA-VER-EBC-RETL-BSE-SOA-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-SOA-01012024||Could more be done for patients with high-risk HR+, HER2- EBC?|None|https://verzenio.lilly.com/hcp|NA|MATRIX MEDICAL|MATRIX MEDICAL|CLINICAL EDUCATION|ENEWSLETTER BANNER|CUSTOM EMAIL|Verzenio Matrix Medical Triggered Unmet Need Patient EBC|PP-AL-US-3876|08-31-2025|08-31-2025|UNMET NEED|NA||09-16-2024|10-01-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|CRITICAL;HIGH;MEDIUM;LOW;NONSF|RETAIL|Verzenio Breast Cancer-Base SOA 01012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
SOA_PP-AL-US-3876_10114_01|https://verzenio.lilly.com/hcp?utm_source=MAMC!SOA_PP-AL-US-3876_10114_01&utm_medium=MATRIX_MEDICAL&utm_campaign=USA-VER-EBC-RETL-BSE-SOA-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-SOA-01012024||How many patients with high-risk HR+, HER2- EBC could recur?|None|https://verzenio.lilly.com/hcp|NA|MATRIX MEDICAL|MATRIX MEDICAL|CLINICAL EDUCATION|ENEWSLETTER BANNER|CUSTOM EMAIL|Verzenio Matrix Medical Triggered Unmet Need Patient EBC|PP-AL-US-3876|08-31-2025|08-31-2025|UNMET NEED|NA||10-01-2024|10-15-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|CRITICAL;HIGH;MEDIUM;LOW;NONSF|RETAIL|Verzenio Breast Cancer-Base SOA 01012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
SOA_PP-AL-US-3876_10116_01|https://verzenio.lilly.com/hcp?utm_source=MAMC!SOA_PP-AL-US-3876_10116_01&utm_medium=MATRIX_MEDICAL&utm_campaign=USA-VER-EBC-RETL-BSE-SOA-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-SOA-01012024||Does risk of recurrence for patients with high-risk HR+, HER2- EBC remain a concern?|None|https://verzenio.lilly.com/hcp|NA|MATRIX MEDICAL|MATRIX MEDICAL|CLINICAL EDUCATION|ENEWSLETTER BANNER|CUSTOM EMAIL|Verzenio Matrix Medical Triggered Unmet Need Patient EBC|PP-AL-US-3876|08-31-2025|08-31-2025|UNMET NEED|NA||10-15-2024|11-01-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|CRITICAL;HIGH;MEDIUM;LOW;NONSF|RETAIL|Verzenio Breast Cancer-Base SOA 01012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
SOA_PP-AL-US-3876_10117_01|https://verzenio.lilly.com/hcp?utm_source=MAMC!SOA_PP-AL-US-3876_10117_01&utm_medium=MATRIX_MEDICAL&utm_campaign=USA-VER-EBC-RETL-BSE-SOA-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-SOA-01012024||Could more be done for patients with high-risk HR+, HER2- EBC?|None|https://verzenio.lilly.com/hcp|NA|MATRIX MEDICAL|MATRIX MEDICAL|CLINICAL EDUCATION|ENEWSLETTER BANNER|CUSTOM EMAIL|Verzenio Matrix Medical Triggered Unmet Need Patient EBC|PP-AL-US-3876|08-31-2025|08-31-2025|UNMET NEED|NA||10-28-2024|12-01-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|CRITICAL;HIGH;MEDIUM;LOW;NONSF|RETAIL|Verzenio Breast Cancer-Base SOA 01012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
SOA_PP-AL-US-3876_6090_01|https://www.verzenio.com/hcp?utm_source=MAMC!SOA_PP-AL-US-3876_6090_01&utm_medium=MATRIX_MEDICAL&utm_campaign=USA-VER-EBC-RETL-BSE-SOA-01032023&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-SOA-01032023||NA||https://www.verzenio.com/hcp|MIDDLE|MATRIX MEDICAL|MATRIX MEDICAL|TARGETED MEDIA|PLATFORM EMAIL|TRIGGERED ENEWS|Verzenio Matrix Medical Triggered Unmet Need Patient EBC|PP-AL-US-3876|08-31-2025|08-31-2025|UNMET NEED|NA||08-03-2023|12-31-2023|BROCHURE/PRESENTATION|Learn More|ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base SOA 01032023|BSE|NA|NA|APPROVED FOR DISTRIBUTION|NO|NO|NA|||304521_CAP_864850
SOA_PP-AL-US-3876_6597_01|https://www.verzenio.com/hcp?utm_source=MAMC!SOA_PP-AL-US-3876_6597_01&utm_medium=MATRIX_MEDICAL&utm_campaign=USA-VER-EBC-RETL-BSE-SOA-01032023&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-SOA-01032023||NA||https://www.verzenio.com/hcp|BOTTOM LEFT CORNER|MATRIX MEDICAL|MATRIX MEDICAL|TARGETED MEDIA|PLATFORM EMAIL|TRIGGERED ENEWS|Verzenio Matrix Medical Triggered Unmet Need Patient EBC|PP-AL-US-3876|08-31-2025|08-31-2025|UNMET NEED|NA||09-18-2023|12-31-2023|BROCHURE/PRESENTATION|Learn More|ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|CRITICAL;HIGH;MEDIUM;LOW;NONSF|RETAIL|Verzenio Breast Cancer- Base SOA 01032023|BSE|NA|NA|APPROVED FOR DISTRIBUTION|NO|NO|NA|||304521_CAP_864850
SOA_PP-AL-US-3876_8132_01|https://www.verzenio.lilly.com/hcp?utm_source=MAMC!SOA_PP-AL-US-3876_8132_01&utm_medium=MATRIX_MEDICAL&utm_campaign=USA-VER-EBC-RETL-BSE-SOA-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-SOA-01012024||None|None|https://www.verzenio.lilly.com/hcp|NA|MATRIX MEDICAL|MATRIX MEDICAL|TARGETED MEDIA|PLATFORM EMAIL|TRIGGERED ENEWS|Verzenio Matrix Medical Triggered Unmet Need Patient EBC|PP-AL-US-3876|08-31-2025|08-31-2025|UNMET NEED|NA||03-01-2024|12-31-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer-Base SOA 01012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
SOA_PP-AL-US-3878_6048_01|https://www.verzenio.com/hcp/efficacy-early-breast-cancer?utm_source=SKPT!SOA_PP-AL-US-3878_6048_01&utm_medium=SKIPTA&utm_campaign=USA-VER-EBC-RETL-BSE-SOA-01032023&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-SOA-01032023||Could your patients be right for this treatment?||https://www.verzenio.com/hcp/efficacy-early-breast-cancer|MIDDLE|SKIPTA|SKIPTA|CLINICAL EDUCATION|PLATFORM EMAIL|SKOOP|Verzenio Skipta Skoop Unmet Need Patient EBC|PP-AL-US-3878|08-31-2025|08-31-2025|UNMET NEED|NA||07-31-2023|08-31-2023|BROCHURE/PRESENTATION|Learn More|ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base SOA 01032023|BSE|NA|NA|APPROVED FOR DISTRIBUTION|NO|NO|NA|||304521_CAP_864850
SOA_PP-AL-US-3878_8411_01|https://www.verzenio.lilly.com/hcp?utm_source=SKPT!SOA_PP-AL-US-3878_8411_01&utm_medium=SKIPTA&utm_campaign=USA-VER-EBC-RETL-BSE-SOA-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-SOA-01012024||Could Your Patients be right for this treatment?||https://www.verzenio.lilly.com/hcp|NA|SKIPTA|SKIPTA|CLINICAL EDUCATION|PLATFORM EMAIL|SKOOP|Verzenio Skipta Skoop Unmet Need Patient EBC|PP-AL-US-3878|08-31-2025|08-31-2025|UNMET NEED|NA||04-01-2024|12-30-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|CRITICAL;HIGH;MEDIUM;LOW;NONSF|RETAIL|Verzenio Breast Cancer-Base SOA 01012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||304521_CAP_864850
SOA_PP-AL-US-3879_7484_01|.?utm_source=POCN!SOA_PP-AL-US-3879_7484_01&utm_medium=POINT_OF_CARE_NETWORK&utm_campaign=USA-VER-EBC-RETL-BSE-SOA-01032023&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-SOA-01032023||None|None|.|NA|POINT OF CARE NETWORK|POINT OF CARE NETWORK|CLINICAL EDUCATION|PLATFORM EMAIL|PEERCAST|Verzenio POCN Peercast Landing Page 4 Efficacy EBC|PP-AL-US-3879|02-28-2025|02-28-2025|EFFICACY|NA||12-11-2023|07-30-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|CRITICAL;HIGH;MEDIUM;LOW;NONSF|RETAIL|Verzenio Breast Cancer- Base SOA 01032023|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
SOA_PP-AL-US-3880_7480_01|https://www.verzenio.com/hcp/efficacy-early-breast-cancer?utm_source=POCN!SOA_PP-AL-US-3880_7480_01&utm_medium=POINT_OF_CARE_NETWORK&utm_campaign=USA-VER-EBC-RETL-BSE-SOA-01032023&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-SOA-01032023||Could your high risk HR+, HER2- EBC patients be impacted by these data?|None|https://www.verzenio.com/hcp/efficacy-early-breast-cancer|NA|POINT OF CARE NETWORK|POINT OF CARE NETWORK|CLINICAL EDUCATION|PLATFORM EMAIL|PEERCAST|Verzenio POCN Peercast Email 4 Efficacy EBC|PP-AL-US-3880|11-30-2025|11-30-2025|EFFICACY|NA||12-11-2023|07-30-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|CRITICAL;HIGH;MEDIUM;LOW;NONSF|RETAIL|Verzenio Breast Cancer- Base SOA 01032023|BSE|MONARCHE|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
SOA_PP-AL-US-3880_7756_01|https://www.verzenio.com/hcp/efficacy-early-breast-cancer?utm_source=POCN!SOA_PP-AL-US-3880_7756_01&utm_medium=POINT_OF_CARE_NETWORK&utm_campaign=USA-VER-EBC-RETL-BSE-SOA-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-SOA-01012024||Could your high-risk HR+, HER2- EBC patients be impacted by these data?|None|https://www.verzenio.com/hcp/efficacy-early-breast-cancer|NA|POINT OF CARE NETWORK|POINT OF CARE NETWORK|CLINICAL EDUCATION|PLATFORM EMAIL|PEERCAST|Verzenio POCN Peercast Email 4 Efficacy EBC|PP-AL-US-3880|11-30-2025|11-30-2025|EFFICACY|NA||01-18-2024|03-18-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|CRITICAL;HIGH;MEDIUM;LOW;NONSF|RETAIL|Verzenio Breast Cancer-Base SOA 01012024|BSE|MONARCHE|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
SOA_PP-AL-US-3881_7485_01|.?utm_source=POCN!SOA_PP-AL-US-3881_7485_01&utm_medium=POINT_OF_CARE_NETWORK&utm_campaign=USA-VER-EBC-RETL-BSE-SOA-01032023&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-SOA-01032023||None||.|NA|POINT OF CARE NETWORK|POINT OF CARE NETWORK|CLINICAL EDUCATION|BANNER ADS|PEERCAST BANNER AD|Verzenio POCN Peercast Banner Ad 4 Efficacy EBC|PP-AL-US-3881|02-28-2025|02-28-2025|EFFICACY|NA||12-11-2023|07-30-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|CRITICAL;HIGH;MEDIUM;LOW;NONSF|RETAIL|Verzenio Breast Cancer- Base SOA 01032023|BSE|MONARCHE|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||304521_CAP_864850
SOA_PP-AL-US-3881_7757_01|https://www.verzenio.com/hcp?utm_source=POCN!SOA_PP-AL-US-3881_7757_01&utm_medium=POINT_OF_CARE_NETWORK&utm_campaign=USA-VER-EBC-RETL-BSE-SOA-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-SOA-01012024||None|None|https://www.verzenio.com/hcp|NA|POINT OF CARE NETWORK|POINT OF CARE NETWORK|CLINICAL EDUCATION|BANNER ADS|PEERCAST BANNER AD|Verzenio POCN Peercast Banner Ad 4 Efficacy EBC|PP-AL-US-3881|02-28-2025|02-28-2025|EFFICACY|NA||01-18-2024|03-18-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|CRITICAL;HIGH;MEDIUM;LOW;NONSF|RETAIL|Verzenio Breast Cancer-Base SOA 01012024|BSE|MONARCHE|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
SOA_PP-AL-US-3899_6058_01|https://www.verzenio.com/hcp/efficacy-mbc/aromatase-inhibitor-trial-design?utm_source=DOX!SOA_PP-AL-US-3899_6058_01&utm_medium=DOXIMITY&utm_campaign=USA-VER-EBC-RETL-BSE-SOA-01032023&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-SOA-01032023||What could this 1st line data mean for your patients?||https://www.verzenio.com/hcp/efficacy-mbc/aromatase-inhibitor-trial-design|MIDDLE|DOXIMITY|DOXIMITY|CLINICAL EDUCATION|ALERT MESSAGE|DOCNEWS ALERT|Verzenio Doximity Doc News Alert M3 PFS MBC 2023|PP-AL-US-3899|02-28-2025|02-28-2025|EFFICACY|NA||08-03-2023|12-31-2023|BROCHURE/PRESENTATION|Learn More|ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base SOA 01032023|BSE|MONARCH 3|NA|EXPIRED|NO|NO|NA|||304521_CAP_864850
