Product|brand_indication|segment|speciality|affinity_segment|affinity_type|Dimension_type|Dimension_Value|Min_Allowed|Max_Allowed|Active
US_304486|US_304486|High|PCP|||DIMENSION_2|SAFETY#HEAD_TO_HEAD|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|SAFETY#LONG_TERM|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|SAFETY#MONITORING_THERAPY|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|SAFETY#NA|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|SAFETY#OVERDOSE|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|SAFETY#RESULTS|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|SAFETY#SIDE_EFFECTS|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|STUDY_DESIGN|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|TREATMENT_LANDSCAPE|1|90|Y
US_304486|US_304486|High|PCP|||DIMENSION_2|UNMET_NEED|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|ACCESS_FORMULARY|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|ADHERENCE|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|DEVICE|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|DISEASE_STATE|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|DOSING|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|EASE_OF_ADMINISTRATION|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|EFFICACY#COMBINATION_THERAPY|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|EFFICACY#CORE|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|EFFICACY#HEAD_TO_HEAD|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|EFFICACY#LONG_TERM|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|EFFICACY#NA|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|EFFICACY#NOW_APPROVED|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|EFFICACY#RAPID_ONSET|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|EFFICACY#SECONDARY|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|GENERAL|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|GUIDELINES|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|INITIATION|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|MOA|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|OPERATIONAL_LOGISTICS|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|PATIENT_AFFORDABILITY|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|PATIENT_TYPE_IDENTIFICATION|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|REAL_WORLD_EVIDENCE|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|RESOURCES|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|SAFETY#HEAD_TO_HEAD|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|SAFETY#LONG_TERM|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|SAFETY#MONITORING_THERAPY|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|SAFETY#NA|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|SAFETY#OVERDOSE|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|SAFETY#RESULTS|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|SAFETY#SIDE_EFFECTS|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|STUDY_DESIGN|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|TREATMENT_LANDSCAPE|1|90|Y
US_304486|US_304486|High|BOTH|||DIMENSION_2|UNMET_NEED|1|90|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|ACCESS_FORMULARY|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|ADHERENCE|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|DEVICE|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|DISEASE_STATE|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|DOSING|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|EASE_OF_ADMINISTRATION|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|EFFICACY#COMBINATION_THERAPY|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|EFFICACY#CORE|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|EFFICACY#HEAD_TO_HEAD|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|EFFICACY#LONG_TERM|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|EFFICACY#NA|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|EFFICACY#NOW_APPROVED|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|EFFICACY#RAPID_ONSET|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|EFFICACY#SECONDARY|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|GENERAL|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|GUIDELINES|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|INITIATION|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|MOA|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|OPERATIONAL_LOGISTICS|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|PATIENT_AFFORDABILITY|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|PATIENT_TYPE_IDENTIFICATION|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|REAL_WORLD_EVIDENCE|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|RESOURCES|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|SAFETY#HEAD_TO_HEAD|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|SAFETY#LONG_TERM|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|SAFETY#MONITORING_THERAPY|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|SAFETY#NA|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|SAFETY#OVERDOSE|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|SAFETY#RESULTS|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|SAFETY#SIDE_EFFECTS|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|STUDY_DESIGN|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|TREATMENT_LANDSCAPE|1|58|Y
US_304486|US_304486|Medium|SPEC|||DIMENSION_2|UNMET_NEED|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|ACCESS_FORMULARY|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|ADHERENCE|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|DEVICE|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|DISEASE_STATE|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|DOSING|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|EASE_OF_ADMINISTRATION|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|EFFICACY#COMBINATION_THERAPY|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|EFFICACY#CORE|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|EFFICACY#HEAD_TO_HEAD|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|EFFICACY#LONG_TERM|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|EFFICACY#NA|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|EFFICACY#NOW_APPROVED|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|EFFICACY#RAPID_ONSET|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|EFFICACY#SECONDARY|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|GENERAL|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|GUIDELINES|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|INITIATION|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|MOA|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|OPERATIONAL_LOGISTICS|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|PATIENT_AFFORDABILITY|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|PATIENT_TYPE_IDENTIFICATION|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|REAL_WORLD_EVIDENCE|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|RESOURCES|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|SAFETY#HEAD_TO_HEAD|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|SAFETY#LONG_TERM|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|SAFETY#MONITORING_THERAPY|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|SAFETY#NA|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|SAFETY#OVERDOSE|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|SAFETY#RESULTS|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|SAFETY#SIDE_EFFECTS|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|STUDY_DESIGN|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|TREATMENT_LANDSCAPE|1|58|Y
US_304486|US_304486|Medium|PCP|||DIMENSION_2|UNMET_NEED|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|ACCESS_FORMULARY|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|ADHERENCE|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|DEVICE|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|DISEASE_STATE|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|DOSING|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|EASE_OF_ADMINISTRATION|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|EFFICACY#COMBINATION_THERAPY|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|EFFICACY#CORE|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|EFFICACY#HEAD_TO_HEAD|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|EFFICACY#LONG_TERM|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|EFFICACY#NA|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|EFFICACY#NOW_APPROVED|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|EFFICACY#RAPID_ONSET|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|EFFICACY#SECONDARY|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|GENERAL|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|GUIDELINES|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|INITIATION|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|MOA|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|OPERATIONAL_LOGISTICS|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|PATIENT_AFFORDABILITY|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|PATIENT_TYPE_IDENTIFICATION|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|REAL_WORLD_EVIDENCE|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|RESOURCES|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|SAFETY#HEAD_TO_HEAD|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|SAFETY#LONG_TERM|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|SAFETY#MONITORING_THERAPY|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|SAFETY#NA|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|SAFETY#OVERDOSE|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|SAFETY#RESULTS|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|SAFETY#SIDE_EFFECTS|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|STUDY_DESIGN|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|TREATMENT_LANDSCAPE|1|58|Y
US_304486|US_304486|Medium|BOTH|||DIMENSION_2|UNMET_NEED|1|58|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|ACCESS_FORMULARY|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|ADHERENCE|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|DEVICE|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|DISEASE_STATE|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|DOSING|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|EASE_OF_ADMINISTRATION|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|EFFICACY#COMBINATION_THERAPY|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|EFFICACY#CORE|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|EFFICACY#HEAD_TO_HEAD|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|EFFICACY#LONG_TERM|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|EFFICACY#NA|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|EFFICACY#NOW_APPROVED|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|EFFICACY#RAPID_ONSET|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|EFFICACY#SECONDARY|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|GENERAL|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|GUIDELINES|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|INITIATION|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|MOA|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|OPERATIONAL_LOGISTICS|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|PATIENT_AFFORDABILITY|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|PATIENT_TYPE_IDENTIFICATION|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|REAL_WORLD_EVIDENCE|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|RESOURCES|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|SAFETY#HEAD_TO_HEAD|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|SAFETY#LONG_TERM|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|SAFETY#MONITORING_THERAPY|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|SAFETY#NA|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|SAFETY#OVERDOSE|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|SAFETY#RESULTS|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|SAFETY#SIDE_EFFECTS|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|STUDY_DESIGN|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|TREATMENT_LANDSCAPE|1|12|Y
US_304486|US_304486|Low|SPEC|||DIMENSION_2|UNMET_NEED|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|ACCESS_FORMULARY|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|ADHERENCE|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|DEVICE|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|DISEASE_STATE|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|DOSING|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|EASE_OF_ADMINISTRATION|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|EFFICACY#COMBINATION_THERAPY|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|EFFICACY#CORE|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|EFFICACY#HEAD_TO_HEAD|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|EFFICACY#LONG_TERM|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|EFFICACY#NA|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|EFFICACY#NOW_APPROVED|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|EFFICACY#RAPID_ONSET|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|EFFICACY#SECONDARY|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|GENERAL|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|GUIDELINES|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|INITIATION|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|MOA|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|OPERATIONAL_LOGISTICS|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|PATIENT_AFFORDABILITY|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|PATIENT_TYPE_IDENTIFICATION|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|REAL_WORLD_EVIDENCE|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|RESOURCES|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|SAFETY#HEAD_TO_HEAD|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|SAFETY#LONG_TERM|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|SAFETY#MONITORING_THERAPY|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|SAFETY#NA|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|SAFETY#OVERDOSE|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|SAFETY#RESULTS|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|SAFETY#SIDE_EFFECTS|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|STUDY_DESIGN|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|TREATMENT_LANDSCAPE|1|12|Y
US_304486|US_304486|Low|PCP|||DIMENSION_2|UNMET_NEED|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|ACCESS_FORMULARY|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|ADHERENCE|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|DEVICE|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|DISEASE_STATE|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|DOSING|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|EASE_OF_ADMINISTRATION|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|EFFICACY#COMBINATION_THERAPY|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|EFFICACY#CORE|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|EFFICACY#HEAD_TO_HEAD|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|EFFICACY#LONG_TERM|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|EFFICACY#NA|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|EFFICACY#NOW_APPROVED|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|EFFICACY#RAPID_ONSET|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|EFFICACY#SECONDARY|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|GENERAL|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|GUIDELINES|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|INITIATION|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|MOA|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|OPERATIONAL_LOGISTICS|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|PATIENT_AFFORDABILITY|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|PATIENT_TYPE_IDENTIFICATION|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|REAL_WORLD_EVIDENCE|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|RESOURCES|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|SAFETY#HEAD_TO_HEAD|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|SAFETY#LONG_TERM|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|SAFETY#MONITORING_THERAPY|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|SAFETY#NA|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|SAFETY#OVERDOSE|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|SAFETY#RESULTS|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|SAFETY#SIDE_EFFECTS|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|STUDY_DESIGN|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|TREATMENT_LANDSCAPE|1|12|Y
US_304486|US_304486|Low|BOTH|||DIMENSION_2|UNMET_NEED|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|ACCESS_FORMULARY|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|ADHERENCE|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|DEVICE|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|DISEASE_STATE|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|DOSING|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|EASE_OF_ADMINISTRATION|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|EFFICACY#COMBINATION_THERAPY|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|EFFICACY#CORE|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|EFFICACY#HEAD_TO_HEAD|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|EFFICACY#LONG_TERM|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|EFFICACY#NA|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|EFFICACY#NOW_APPROVED|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|EFFICACY#RAPID_ONSET|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|EFFICACY#SECONDARY|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|GENERAL|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|GUIDELINES|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|INITIATION|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|MOA|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|OPERATIONAL_LOGISTICS|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|PATIENT_AFFORDABILITY|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|PATIENT_TYPE_IDENTIFICATION|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|REAL_WORLD_EVIDENCE|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|RESOURCES|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|SAFETY#HEAD_TO_HEAD|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|SAFETY#LONG_TERM|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|SAFETY#MONITORING_THERAPY|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|SAFETY#NA|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|SAFETY#OVERDOSE|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|SAFETY#RESULTS|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|SAFETY#SIDE_EFFECTS|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|STUDY_DESIGN|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|TREATMENT_LANDSCAPE|1|12|Y
US_304486|US_304486|Non-Targets|SPEC|||DIMENSION_2|UNMET_NEED|1|12|Y
US_304486|US_304486|Non-Targets|PCP|||DIMENSION_2|ACCESS_FORMULARY|1|12|Y
US_304486|US_304486|Non-Targets|PCP|||DIMENSION_2|ADHERENCE|1|12|Y
US_304486|US_304486|Non-Targets|PCP|||DIMENSION_2|DEVICE|1|12|Y
US_304486|US_304486|Non-Targets|PCP|||DIMENSION_2|DISEASE_STATE|1|12|Y
US_304486|US_304486|Non-Targets|PCP|||DIMENSION_2|DOSING|1|12|Y
US_304486|US_304486|Non-Targets|PCP|||DIMENSION_2|EASE_OF_ADMINISTRATION|1|12|Y
US_304486|US_304486|Non-Targets|PCP|||DIMENSION_2|EFFICACY#COMBINATION_THERAPY|1|12|Y
US_304486|US_304486|Non-Targets|PCP|||DIMENSION_2|EFFICACY#CORE|1|12|Y
US_304486|US_304486|Non-Targets|PCP|||DIMENSION_2|EFFICACY#HEAD_TO_HEAD|1|12|Y
US_304486|US_304486|Non-Targets|PCP|||DIMENSION_2|EFFICACY#LONG_TERM|1|12|Y
US_304486|US_304486|Non-Targets|PCP|||DIMENSION_2|EFFICACY#NA|1|12|Y
US_304486|US_304486|Non-Targets|PCP|||DIMENSION_2|EFFICACY#NOW_APPROVED|1|12|Y
US_304486|US_304486|Non-Targets|PCP|||DIMENSION_2|EFFICACY#RAPID_ONSET|1|12|Y
